TimeStep,ObjectNumber,id,Orientation,label,Center_X,Center_Y,Major_axis,InstantaneousGrowthRate,InstantaneousVelocity,divideFlag,Major_axis,Minor_axis,parent_id,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50
1,53,52,-2.116888612605053,52.0,287.03613270142176,85.93273933649289,7.389753059365568,0.182,0.089,False,7.389753059365568,2.280836146695018,0,0.0,0
1,54,53,-2.354401651589273,53.0,290.76821694915253,87.50221016949152,7.426614899837262,0.19,-0.01,False,7.426614899837262,2.121273784711617,0,0.0,0
1,55,54,-0.44776680067360647,54.0,54.08987810383747,92.74705191873588,9.968251536864967,0.276,0.042,False,9.968251536864967,2.385917167041323,0,0.0,0
1,56,55,-2.7281087715427486,55.0,94.56250434782608,96.31429565217391,11.99119187225637,0.369,-0.056,False,11.99119187225637,2.460796480542345,0,0.0,0
1,57,56,-0.50581000022035,56.0,40.55752112676056,97.33678873239435,7.265535737074957,-0.147,0.035,False,7.265535737074957,2.371765144573819,0,0.0,0
1,58,57,-1.4989424183110824,57.0,197.71765445026176,102.97225130890051,9.153186228502616,0.411,0.046,False,9.153186228502616,2.264197735439212,0,0.0,0
1,59,58,-2.200280000239578,58.0,24.120844221105525,103.10592964824119,7.332413350795947,0.269,0.11,False,7.332413350795947,2.176147048238278,0,0.0,0
1,60,59,-2.141644038590151,59.0,129.21946478873238,103.38287323943662,6.675635308455386,0.114,0.076,False,6.675635308455386,2.266488540382957,0,0.0,0
1,61,60,-2.354312971128116,60.0,27.781094664371768,104.45675731497417,7.060612016397039,0.232,-0.034,False,7.060612016397039,2.2187855466283377,0,0.0,0
1,62,61,-1.0761662218932289,61.0,149.78652631578947,106.64946453089243,10.24993007956285,0.282,0.031,False,10.24993007956285,2.2881144708513426,0,0.0,0
1,63,62,-1.655237273527796,62.0,133.15946289752648,109.59129328621908,10.325995874051523,-0.338,-0.322,False,10.325995874051523,2.2486239266330625,0,0.0,0
1,64,63,-1.6841977562224366,63.0,131.14062992125983,109.11401574803148,6.817237636640803,,,False,6.817237636640803,1.9932964879836323,0,0.0,0
1,65,64,-1.326490273422517,64.0,50.219267605633796,113.52157746478872,7.682189664422692,0.141,0.032,False,7.682189664422692,2.2405796250185404,0,0.0,0
1,66,65,-1.3835637722438718,65.0,51.85987644787644,115.7790579150579,11.434138653764046,0.33,0.09,False,11.434138653764046,2.4450070387695964,0,0.0,0
1,67,66,-2.745188245118091,66.0,268.44096969696966,117.46181818181817,6.5627190205931,0.142,-0.07,False,6.5627190205931,2.3978992759017115,0,0.0,0
1,68,67,-1.461489654194142,67.0,271.99826526315786,121.60087578947368,11.303317040145703,0.219,0.066,False,11.303317040145703,2.269052305630701,0,0.0,0
1,69,68,-2.7781523971156172,68.0,139.8304317617866,118.13931513647643,4.828490846659712,0.118,0.095,False,4.828490846659712,2.2261269772755137,0,0.0,0
1,70,69,-1.7115732439076572,69.0,49.44206835066864,120.49761664190191,7.490352709209756,0.196,-0.034,False,7.490352709209756,2.4214888385735724,0,0.0,0
1,71,70,-0.010344776658765438,70.0,34.91098497495827,118.56248414023372,6.611821835894195,0.189,-0.098,False,6.611821835894195,2.399969830657252,0,0.0,0
1,72,71,-1.5131205510298704,71.0,107.56206949806949,122.19910424710423,9.374280110266891,0.175,0.116,False,9.374280110266891,2.222812384499915,0,0.0,0
1,73,72,-2.029895978163506,72.0,103.35415384615384,121.18661538461537,6.907920700490167,0.187,-0.033,False,6.907920700490167,2.406659463500024,0,0.0,0
1,74,73,-0.024460307344745916,73.0,144.26782758620692,119.26117241379309,5.309851501671917,0.083,0.024,False,5.309851501671917,2.3151228632725758,0,0.0,0
1,75,74,-0.4218161539760694,74.0,29.359479923518162,120.3426998087954,6.31253583444019,0.219,0.126,False,6.31253583444019,2.217424524011222,0,0.0,0
1,76,75,-1.5495441488152109,75.0,269.92966795366794,122.35607722007721,6.845141542134747,0.282,0.08,False,6.845141542134747,2.0254750249290874,0,0.0,0
1,77,76,-1.4781012979587602,76.0,255.7695135135135,126.67156756756756,7.828364066393716,0.174,0.039,False,7.828364066393716,2.26089503215124,0,0.0,0
1,78,77,-0.6122349040044218,77.0,15.076010443864226,126.20716449086162,8.289895433296685,0.227,0.01,False,8.289895433296685,2.472293875988261,0,0.0,0
1,79,78,-2.0511533336934398,78.0,105.90603174603173,126.70603174603173,6.447062106072868,0.114,0.119,False,6.447062106072868,2.3459261162262797,0,0.0,0
1,80,79,-0.3491247190468839,79.0,20.849715463917526,130.6749525773196,10.518074082475177,0.175,-0.012,False,10.518074082475177,2.4946205166198747,0,0.0,0
1,81,80,-2.3309856568392284,80.0,13.972128161888701,131.06938279932547,6.900615835247702,0.129,-0.04,False,6.900615835247702,2.3119844825378024,0,0.0,0
1,82,81,-1.0198257363742644,81.0,50.90953846153846,133.50438777660696,11.185594108582404,,,True,11.185594108582404,2.3239406138786243,0,0.0,0
1,83,82,-1.4237006700108208,82.0,47.19004615384615,135.13458461538463,12.001843679413211,0.399,-0.019,False,12.001843679413211,2.3423581067241273,0,0.0,0
1,84,83,-2.3947236963311167,83.0,14.014527929901421,133.95722234392113,10.064140346982517,0.085,0.004,False,10.064140346982517,2.452636505047137,0,0.0,0
1,85,84,-1.507201241614671,84.0,265.3552625698323,135.8397318435754,7.0385077737402835,0.128,0.06,False,7.0385077737402835,2.0820759806998828,0,0.0,0
1,86,85,-0.9472961755109053,85.0,50.81432727272727,137.23121454545455,12.148173891759397,0.085,0.111,False,12.148173891759397,2.460035184877419,0,0.0,0
1,87,86,-2.3970710611243042,86.0,18.688351648351645,135.28799999999998,6.2340015216288345,0.153,0.027,False,6.2340015216288345,2.323708899544943,0,0.0,0
1,88,87,-3.1349716400983083,87.0,128.83851188811187,135.76964475524474,8.4319578838915,0.153,-0.044,False,8.4319578838915,2.2839281752171297,0,0.0,0
1,89,88,-1.4755687617634459,88.0,83.92756886227545,139.01920958083832,5.930151240714126,0.233,-0.031,False,5.930151240714126,2.2605095866602456,0,0.0,0
1,90,89,-2.9972241062224296,89.0,126.30184615384614,137.6634065934066,8.644434847674141,0.211,0.073,False,8.644434847674141,2.254619525876067,0,0.0,0
1,91,90,-1.326846286898578,90.0,262.99670399999997,139.67568,6.6023357677542345,0.133,0.003,False,6.6023357677542345,2.017710340355396,0,0.0,0
1,92,91,-1.4369182469906892,91.0,151.06688552915764,142.34695464362846,10.835522386954615,,,True,10.835522386954615,2.3367276043711054,0,0.0,0
1,93,92,-1.3586725470308032,92.0,88.91275167785234,141.0575033557047,5.649306628191057,0.154,-0.008,False,5.649306628191057,2.115563845775416,0,0.0,0
1,94,93,-1.525407149599455,93.0,90.84271047227925,141.6522381930185,5.836178675305833,0.081,0.013,False,5.836178675305833,2.248283928549521,0,0.0,0
1,95,94,-1.6278512994628487,94.0,129.01913513513514,144.53499613899615,11.845567548307173,0.317,0.037,False,11.845567548307173,2.390169143149664,0,0.0,0
1,96,95,-1.5745431264075924,95.0,83.51944186046511,144.15655813953487,5.739629181926307,0.114,0.158,False,5.739629181926307,2.4081661461937878,0,0.0,0
1,97,96,-1.6168645017701322,96.0,88.71790557939913,146.1677253218884,5.836470819132902,0.217,0.14,False,5.836470819132902,2.1347414166612952,0,0.0,0
1,98,97,-1.502758191868537,97.0,90.71296744186046,146.50861395348835,5.210561779611341,0.162,0.074,False,5.210561779611341,2.2233807747695797,0,0.0,0
1,99,98,-2.395273504924435,98.0,186.552131147541,155.25088524590163,6.88690693815634,0.318,0.1,False,6.88690693815634,2.1426476829804537,0,0.0,0
1,100,99,-2.637872525571663,99.0,190.7287526132404,155.96931010452963,6.791896201018695,0.157,0.033,False,6.791896201018695,2.265765611062516,0,0.0,0
1,101,100,-2.242957609708925,100.0,94.42004210526315,158.74725358851674,12.13294469832412,0.294,-0.014,False,12.13294469832412,2.3611848945808442,0,0.0,0
1,102,101,-0.4873871092714879,101.0,219.06477725118484,159.5223127962085,10.786233444379718,0.189,0.038,False,10.786233444379718,2.1842425430893684,0,0.0,0
1,103,102,-1.174530950802426,102.0,118.14631003039513,164.64233434650453,7.331064217369617,0.05,0.032,False,7.331064217369617,2.4025020972032176,0,0.0,0
1,104,103,-0.39888904357957145,103.0,177.05995366795364,163.53145945945946,7.840889353952909,0.082,0.022,False,7.840889353952909,1.8222282112058261,0,0.0,0
1,105,104,-0.3193289810447423,104.0,178.93784822934234,164.7845666104553,7.482494673456822,0.245,-0.002,False,7.482494673456822,2.180486380034432,0,0.0,0
1,106,105,-1.3622002805919629,105.0,247.75084182305628,169.51290080428953,9.039683666092337,0.438,0.041,False,9.039683666092337,2.3036696054739876,0,0.0,0
1,107,106,-3.0637022967347005,106.0,172.54942105263157,166.36263157894734,7.509847123639143,0.135,0.096,False,7.509847123639143,2.1699804541190333,0,0.0,0
1,108,107,-0.7258812055568579,107.0,176.04216470588236,168.85157647058824,9.821067524193595,0.173,0.085,False,9.821067524193595,2.2610446971086926,0,0.0,0
1,109,108,-3.0331722517483373,108.0,119.6433665158371,168.95044343891402,7.709083600783647,0.169,0.07,False,7.709083600783647,2.2918127225097162,0,0.0,0
1,110,109,-0.3196653415853489,109.0,125.53942677165354,169.89414803149606,7.634309496449711,0.148,0.03,False,7.634309496449711,2.219551909897748,0,0.0,0
1,111,110,-2.926140506713388,110.0,129.8213520336606,171.80815708274892,7.916221003650299,0.057,-0.005,False,7.916221003650299,2.408212833296702,0,0.0,0
1,112,111,-1.384309649243876,111.0,216.9103792207792,177.34591168831167,4.605532682623956,2.808,0.478,False,4.605532682623956,2.2442925424356917,0,0.0,0
1,113,112,-1.5211950928963969,112.0,218.81401857585138,178.2073560371517,4.033360006444663,2.387,0.43,False,4.033360006444663,2.159578292006442,0,0.0,0
1,114,113,-2.3625577203236814,113.0,160.608373540856,180.28893385214008,9.439258422583421,0.176,-0.003,False,9.439258422583421,2.191058645741171,0,0.0,0
1,115,114,-1.3486665954265675,114.0,216.03178723404255,181.38446808510636,4.669301309735605,,,False,4.669301309735605,2.1480678963270523,0,0.0,0
1,116,115,-1.3358313863239129,115.0,218.02507397260268,181.68894246575343,4.277105082649871,,,False,4.277105082649871,2.3071834608763573,0,0.0,0
1,117,116,-0.8713715159523774,116.0,260.2683947368421,183.51071052631576,7.832128067853947,0.104,0.065,False,7.832128067853947,2.0709908612958583,0,0.0,0
1,118,117,-1.0853043772188191,117.0,106.88982420382165,184.69054777070065,9.208086968507576,0.362,0.104,False,9.208086968507576,2.307003194593674,0,0.0,0
1,119,118,-0.8692353843083348,118.0,262.2324280936454,184.170220735786,7.68135877085847,0.148,0.034,False,7.68135877085847,2.17151256929293,0,0.0,0
1,120,119,-1.0408897359650704,119.0,83.20178292329956,184.78409261939217,7.34722933611655,0.132,0.026,False,7.34722933611655,2.506874565490107,0,0.0,0
1,121,120,-2.6638251881366233,120.0,186.81261725394896,184.3665419198056,9.310674015394053,0.316,0.066,False,9.310674015394053,2.3762729219823644,0,0.0,0
1,122,121,-1.2295874799802666,121.0,39.45884023668639,185.45069822485206,5.742925538106192,0.227,-0.022,False,5.742925538106192,2.3606541156866077,0,0.0,0
1,123,122,-1.7267417737112174,122.0,209.0121956947162,186.1426849315068,5.614617758630262,0.196,0.039,False,5.614617758630262,2.4292960305139806,0,0.0,0
1,124,123,-0.9890687771725998,123.0,102.80161892247042,187.79965308804205,8.916475753350527,0.315,-0.019,False,8.916475753350527,2.280254550685699,0,0.0,0
1,125,124,-0.27364568801307476,124.0,20.98028252788104,188.03045353159848,8.912726198314262,0.186,0.027,False,8.912726198314262,2.4824746184357656,0,0.0,0
1,126,125,-1.1821265307333513,125.0,195.0219497487437,189.77354773869345,5.403919658350078,0.178,-0.032,False,5.403919658350078,1.9632444810687522,0,0.0,0
1,127,126,-1.0307832133980954,126.0,37.46103703703703,189.96622222222223,5.538728026694893,0.136,0.134,False,5.538728026694893,2.3508516496532903,0,0.0,0
1,128,127,-1.2572455535869804,127.0,196.36694322132095,192.00255851680186,10.310069361786537,0.567,-0.0,False,10.310069361786537,2.267872204750213,0,0.0,0
1,129,128,-2.5409776269874826,128.0,227.20037086092714,190.65615894039735,10.65961315163049,-0.018,0.061,False,10.65961315163049,2.2777424817246374,0,0.0,0
1,130,129,-0.03703544201134358,129.0,203.8822482435597,189.19559718969552,10.133469518387018,0.317,0.024,False,10.133469518387018,2.2819616922707846,0,0.0,0
1,131,130,-1.7458185674556348,130.0,209.7310153846154,191.4194769230769,6.027589782030573,0.06,0.075,False,6.027589782030573,2.314122260819896,0,0.0,0
1,132,131,-1.7089065002811803,131.0,9.475240223463686,194.07620111731842,8.473552105313653,0.19,-0.045,False,8.473552105313653,2.276434727778167,0,0.0,0
1,133,132,-3.1374178192044844,132.0,203.5052567409144,191.25580304806564,10.626779295253096,0.49,-0.007,False,10.626779295253096,2.2152537402095462,0,0.0,0
1,134,133,-1.7245677415114373,133.0,238.16530693069305,195.09718811881186,7.058446437629135,0.276,0.21,False,7.058446437629135,2.279814255881633,0,0.0,0
1,135,134,-1.438479820512008,134.0,193.55840732265446,194.32651716247136,5.188284971810793,0.153,0.031,False,5.188284971810793,2.2376484220340407,0,0.0,0
1,136,135,-2.1683164369286954,135.0,269.9929608938548,195.813251396648,8.61377000392669,0.009,0.12,False,8.61377000392669,2.2726394589981416,0,0.0,0
1,137,136,-0.5140878587430477,136.0,5.013333333333334,194.81391304347824,7.367457499703603,,,False,7.367457499703603,2.263843231819925,0,0.0,0
1,138,137,-1.3198461820794547,137.0,220.14959169550173,196.54480276816605,6.685020366003716,0.202,0.029,False,6.685020366003716,2.315902128524293,0,0.0,0
1,139,138,-1.4168045654094266,138.0,66.24379446640316,198.0242845849802,8.14420862326206,0.126,0.092,False,8.14420862326206,2.4769672183938867,0,0.0,0
1,140,139,-0.14452804083101758,139.0,81.82410289389067,195.57576848874595,10.205354595494954,0.009,0.035,False,10.205354595494954,2.459432060065768,0,0.0,0
1,141,140,-1.6706462750649844,140.0,85.66707692307692,200.31373426573424,9.979556938613962,0.244,0.005,False,9.979556938613962,2.642215263191008,0,0.0,0
1,142,141,-0.19186310187071562,141.0,108.9605,197.29033333333334,9.956059417470875,0.116,0.038,False,9.956059417470875,2.5999446977474436,0,0.0,0
1,143,142,-1.26122884025437,142.0,236.3766990291262,200.13879611650484,6.943797536618499,0.217,-0.015,False,6.943797536618499,2.393532163796119,0,0.0,0
1,144,143,-0.2960583012023792,143.0,88.98180762250452,198.74352087114337,6.217875354455729,-0.003,-0.004,False,6.217875354455729,2.3540670826091334,0,0.0,0
1,145,144,-0.1965019709629076,144.0,179.46776470588233,198.79270588235292,8.066395505361925,-0.013,0.036,False,8.066395505361925,2.0493614755946172,0,0.0,0
1,146,145,-2.794869213882808,145.0,113.33029411764706,199.81923529411765,10.213506536171982,0.237,-0.018,False,10.213506536171982,2.218840521487209,0,0.0,0
1,147,146,-0.9801257777434768,146.0,104.91803773584905,203.05796226415092,11.241751494901042,,,True,11.241751494901042,2.2993864067094347,0,0.0,0
1,148,147,-1.9897654462693024,147.0,28.720936316695347,202.33437521514628,6.590861067966616,0.164,-0.036,False,6.590861067966616,2.356648786770931,0,0.0,0
1,149,148,-2.7926572909364746,148.0,112.3723321299639,201.53553790613717,9.934375767776817,0.447,0.099,False,9.934375767776817,2.2680329393830863,0,0.0,0
1,150,149,-0.013302470848293543,149.0,176.97612576419212,200.8063021834061,12.926844260229744,0.156,0.311,False,12.926844260229744,2.827809383538294,0,0.0,0
1,151,150,-1.5613303448593046,150.0,185.23475071633237,203.01565616045846,7.876400502793543,0.174,-0.014,False,7.876400502793543,2.3713702938137273,0,0.0,0
1,152,151,-1.3375778686328625,151.0,218.87554098360656,202.2334426229508,6.516079219829132,0.239,0.124,False,6.516079219829132,2.2554111064432067,0,0.0,0
1,153,152,-2.872220930724019,152.0,92.21816370106761,201.03091814946617,6.729519832039825,0.184,0.091,False,6.729519832039825,2.2231091535182794,0,0.0,0
1,154,153,-0.46690907029696477,153.0,181.2555229982964,202.39016013628623,7.163515730682143,0.061,-0.016,False,7.163515730682143,2.300279814494379,0,0.0,0
1,155,154,-2.6823044484286513,154.0,89.0860075471698,202.04150943396223,6.196165732703207,0.115,-0.041,False,6.196165732703207,2.276151924657949,0,0.0,0
1,156,155,-1.6843581506135772,155.0,64.48897509829621,204.31920314547838,8.300396159966303,0.187,-0.007,False,8.300396159966303,2.473525825711047,0,0.0,0
1,157,156,-0.16714346551467701,156.0,98.72320493066256,201.71804006163327,7.810711757951591,0.202,0.056,False,7.810711757951591,2.227929009124953,0,0.0,0
1,158,157,-1.9818500516720756,157.0,61.44827586206896,204.1180399274047,6.328534842555916,0.255,-0.103,False,6.328534842555916,2.3201116002013333,0,0.0,0
1,159,158,-1.1957060687741812,158.0,101.14569133192387,206.039644820296,11.257610982948066,0.433,-0.011,False,11.257610982948066,2.4088742182548786,0,0.0,0
1,160,159,-1.3598048399785543,159.0,98.60287733887733,207.5254054054054,11.298824946716248,0.299,-0.059,False,11.298824946716248,2.5812795105322826,0,0.0,0
1,161,160,-1.8040438369590495,160.0,30.727461139896374,207.8044352331606,6.714826922545829,0.232,0.22,False,6.714826922545829,2.3353410227193305,0,0.0,0
1,162,161,-2.961022816932594,161.0,275.8671451187335,206.14340897097622,4.85104480062287,2.937,0.975,False,4.85104480062287,2.116197909727433,0,0.0,0
1,163,162,-2.9547979355980445,162.0,280.3772571428571,206.76548571428572,5.5010109222037205,,,False,5.5010109222037205,2.0554508302141463,0,0.0,0
1,164,163,-2.514567754632649,163.0,275.55276190476184,208.6341587301587,6.633733896489733,0.073,0.155,False,6.633733896489733,2.3050554125687754,0,0.0,0
1,165,164,-2.1136679835779004,164.0,64.13020183486238,209.32024954128437,6.538524474269975,0.111,0.086,False,6.538524474269975,2.230558889904871,0,0.0,0
1,166,165,-2.174840254747407,165.0,279.2890521920668,209.54976200417534,6.112928442828196,-0.029,0.079,False,6.112928442828196,2.095316112861674,0,0.0,0
1,167,166,-1.1579594339484556,166.0,133.6199263803681,219.45187730061346,5.726535987701775,0.273,-0.116,False,5.726535987701775,2.27908522763312,0,0.0,0
1,168,167,-0.9919471324586391,167.0,82.67535999999998,223.79247999999998,10.468866640310132,,,True,10.468866640310132,2.3493612211411077,0,0.0,0
1,169,168,-0.9004845241232435,168.0,131.0433068893528,223.87761169102296,5.6459780259951335,0.136,0.008,False,5.6459780259951335,2.261808468163919,0,0.0,0
1,170,169,-2.550317148358301,169.0,127.89319575113808,226.30506828528073,8.735396504679208,0.145,0.026,False,8.735396504679208,2.0302772069352244,0,0.0,0
1,171,170,-2.923396169678298,170.0,123.59036918138041,226.39296308186192,7.239206506228413,0.175,0.155,False,7.239206506228413,2.3068030501952093,0,0.0,0
1,172,171,-2.475253935995486,171.0,80.97215783540022,229.9007891770011,10.179888916687393,0.281,0.096,False,10.179888916687393,2.3607044994493878,0,0.0,0
1,173,172,-0.5741343868040645,172.0,113.43082666666666,229.19104,8.614896787199905,0.225,0.045,False,8.614896787199905,2.1164701146598532,0,0.0,0
1,174,173,-2.9002678341470616,173.0,128.29093030794166,229.30354619124796,7.211920201574326,0.239,0.039,False,7.211920201574326,2.2832965880903737,0,0.0,0
1,175,174,-1.8129754013638846,174.0,245.40292945128778,244.91013661814108,10.319787527397606,0.219,0.061,False,10.319787527397606,2.494394275734272,0,0.0,0
1,176,175,-3.1096348152490356,175.0,125.7536842105263,243.09836155606405,10.09916919966447,0.191,0.048,False,10.09916919966447,2.3280100212372927,0,0.0,0
