ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_MajorAxisLength,AreaShape_MinorAxisLength,AreaShape_Orientation,Location_Center_X,Location_Center_Y,Location_Center_Z,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50
305,43,523,149.2160612,70.21032505,68.5689275,10.06396657,-16.88899681,149.2160612,70.21032505,0,0,0
305,44,159,409.9811321,54.05031447,28.0414821,7.509752089,28.43389908,409.9811321,54.05031447,0,0,0
305,45,157,304.4012739,55.35031847,24.35200674,8.204030077,1.833112905,304.4012739,55.35031847,0,0,0
305,46,155,258.0064516,57.72903226,27.57735656,7.285276476,-18.70495419,258.0064516,57.72903226,0,0,0
305,47,383,407.9530026,73.63968668,59.29527728,8.478776784,17.82642583,407.9530026,73.63968668,0,0,0
305,48,335,199.6328358,67.06567164,51.07276568,8.655104189,-37.61314424,199.6328358,67.06567164,0,0,0
305,49,74,103.2702703,54.68918919,10.43735973,9.023758244,-7.182686627,103.2702703,54.68918919,0,0,0
305,50,91,320.3516484,57.02197802,15.26493874,7.971503144,-11.65478959,320.3516484,57.02197802,0,0,0
305,51,565,334.2017699,92.93274336,101.1063232,9.242938179,15.67489921,334.2017699,92.93274336,0,0,0
305,52,267,479.8127341,55.95505618,31.58901561,10.97005814,85.72817621,479.8127341,55.95505618,0,0,0
305,53,186,380.1182796,65.30645161,27.91766051,8.603346703,24.48872032,380.1182796,65.30645161,0,0,0
305,54,381,204.9238845,73.41994751,51.53783989,9.651250794,-37.77280907,204.9238845,73.41994751,0,0,0
305,55,1272,137.0487421,109.4284591,139.2610285,19.60444038,-38.87509186,137.0487421,109.4284591,0,0,0
305,56,412,245.8033981,87.35436893,68.7568363,8.393587571,-8.158290897,245.8033981,87.35436893,0,0,0
305,57,136,516.4338235,64.03676471,19.56128377,9.112035315,51.58892584,516.4338235,64.03676471,0,0,0
305,58,154,238.7337662,75.82467532,29.54677591,6.985033872,-22.7915996,238.7337662,75.82467532,0,0,0
305,59,450,489.3866667,79.34,52.56760148,11.38326973,36.88065712,489.3866667,79.34,0,0,0
305,60,146,494.5684932,69.82876712,19.64831528,9.501380259,26.30533199,494.5684932,69.82876712,0,0,0
305,61,127,375.3543307,74.32283465,25.54454538,6.986251915,7.121170842,375.3543307,74.32283465,0,0,0
305,62,267,555.9400749,72.25093633,35.70820851,9.923739559,-63.83868666,555.9400749,72.25093633,0,0,0
305,63,560,353.9964286,105.8571429,87.83227518,8.715773174,0.657716322,353.9964286,105.8571429,0,0,0
305,64,495,402.0444444,96.74141414,69.60922224,9.618173051,9.6725548,402.0444444,96.74141414,0,0,0
305,65,161,416.552795,77.63975155,27.22823509,7.584245983,19.15656888,416.552795,77.63975155,0,0,0
305,66,200,50.695,78.795,27.54202313,9.350730541,7.924162986,50.695,78.795,0,0,0
305,67,41,308.9756098,74.80487805,16.66523411,3.734163289,-16.91842798,308.9756098,74.80487805,0,0,0
305,68,122,340.8770492,76.25409836,20.77405046,7.48878724,-1.32505657,340.8770492,76.25409836,0,0,0
305,69,241,114.6141079,82.43153527,33.16613767,9.423524901,-18.43754929,114.6141079,82.43153527,0,0,0
305,70,235,180.4893617,81.01702128,31.30620573,9.650054268,-29.24344655,180.4893617,81.01702128,0,0,0
305,71,289,260.017301,92.84775087,44.42135495,8.614027445,-5.582898045,260.017301,92.84775087,0,0,0
305,72,213,515.915493,80.75586854,23.96111463,11.44117155,6.928650822,515.915493,80.75586854,0,0,0
305,73,488,293.9508197,106.0430328,79.46548144,8.318756998,2.847685338,293.9508197,106.0430328,0,0,0
305,74,288,370.3506944,88.57986111,38.13616228,9.658442851,5.266882542,370.3506944,88.57986111,0,0,0
305,75,387,223.0878553,98.11369509,59.60971111,8.554768295,-20.06787013,223.0878553,98.11369509,0,0,0
305,76,234,346.7692308,93.17521368,44.46787892,7.045604622,-1.916897385,346.7692308,93.17521368,0,0,0
305,77,173,95.79190751,82.05780347,15.66508189,14.10316887,-14.1175835,95.79190751,82.05780347,0,0,0
305,78,155,276.4387097,86.54193548,25.06320478,8.021288737,-2.308701874,276.4387097,86.54193548,0,0,0
305,79,541,317.142329,108.2772643,75.59578373,9.690814895,4.454886401,317.142329,108.2772643,0,0,0
305,80,168,322.7916667,88.4702381,29.31054063,7.386781677,5.884045659,322.7916667,88.4702381,0,0,0
305,81,628,388.9044586,118.5796178,94.79729367,9.826658574,7.318558283,388.9044586,118.5796178,0,0,0
305,82,157,252.6815287,91.2611465,26.53896503,7.60329901,-5.801282336,252.6815287,91.2611465,0,0,0
305,83,200,507.67,90.985,25.70888224,10.02134591,12.3960946,507.67,90.985,0,0,0
305,84,179,545.2067039,84.53631285,28.73846582,7.989468981,82.84136598,545.2067039,84.53631285,0,0,0
305,85,412,266.776699,108.8713592,59.32847565,9.135520678,-5.559195197,266.776699,108.8713592,0,0,0
305,86,155,187.1032258,96.11612903,22.05253278,9.025207603,16.36231271,187.1032258,96.11612903,0,0,0
305,87,137,199.7007299,94.76642336,20.84999883,8.433125412,-25.23269264,199.7007299,94.76642336,0,0,0
305,88,154,537.7467532,95.01948052,22.13549289,8.886043334,31.25720712,537.7467532,95.01948052,0,0,0
305,89,218,480.3211009,103.146789,33.14056527,8.747332615,25.9564095,480.3211009,103.146789,0,0,0
305,90,166,237.5903614,100.9819277,28.34665273,7.543853369,-13.59035254,237.5903614,100.9819277,0,0,0
305,91,157,421.044586,99.98089172,25.22501279,8.037646178,-16.4295824,421.044586,99.98089172,0,0,0
305,92,150,434.1533333,100.1733333,27.56415909,7.125558076,23.69501635,434.1533333,100.1733333,0,0,0
305,93,209,36.32535885,102.1770335,29.04349013,9.324717145,31.64328955,36.32535885,102.1770335,0,0,0
305,94,254,86.14566929,100.8622047,32.23102052,10.10877314,-54.86851975,86.14566929,100.8622047,0,0,0
305,95,332,209.2590361,113.6174699,49.22668946,8.751873451,-22.47899509,209.2590361,113.6174699,0,0,0
305,96,69,467.0144928,98.94202899,14.17668108,6.242161711,24.80260901,467.0144928,98.94202899,0,0,0
305,97,286,565.1013986,109.6678322,38.40039043,9.646065216,17.14008717,565.1013986,109.6678322,0,0,0
305,98,91,571.1978022,100.3076923,13.79974853,8.559923489,-4.275381187,571.1978022,100.3076923,0,0,0
305,99,220,170.4090909,98.90909091,28.09048517,10.08176562,-87.59788335,170.4090909,98.90909091,0,0,0
305,100,129,411.2713178,104.8294574,21.32946207,7.793857243,9.454258388,411.2713178,104.8294574,0,0,0
305,101,358,396.2821229,119.7458101,50.97871777,9.170173975,4.793662732,396.2821229,119.7458101,0,0,0
305,102,240,119.7166667,110.2958333,34.50309698,9.061911677,-38.69189271,119.7166667,110.2958333,0,0,0
305,103,60,136.4666667,103.7666667,9.909268041,7.719079263,-32.36644018,136.4666667,103.7666667,0,0,0
305,104,262,431.7480916,117.1526718,41.94339942,8.119597659,11.50887797,431.7480916,117.1526718,0,0,0
305,105,140,202.3214286,109.8857143,23.46361566,7.793558642,-35.78000412,202.3214286,109.8857143,0,0,0
305,106,529,340.5708885,141.0434783,99.85282905,7.926016028,15.24417469,340.5708885,141.0434783,0,0,0
305,107,196,470.1020408,116.4744898,30.58510915,8.268862616,26.34896042,470.1020408,116.4744898,0,0,0
305,108,222,167.1711712,107.6756757,31.45881241,9.146081558,-87.4960402,167.1711712,107.6756757,0,0,0
305,109,135,191.7111111,112.5925926,20.54932671,8.498415106,-29.27698171,191.7111111,112.5925926,0,0,0
305,110,393,244.0152672,127.6132316,55.35728258,9.837537895,-18.01358626,244.0152672,127.6132316,0,0,0
305,111,214,367.7383178,119.6915888,35.45807009,7.853523898,1.71989101,367.7383178,119.6915888,0,0,0
305,112,40,460.025,109.025,9.053440103,6.604182182,-11.69149865,460.025,109.025,0,0,0
305,113,416,508.6899038,124.8197115,66.95344431,8.349619166,44.41709075,508.6899038,124.8197115,0,0,0
305,114,223,520.838565,115.1255605,31.77118267,10.71455311,50.52946525,520.838565,115.1255605,0,0,0
305,115,134,540.5298507,109.238806,18.65788705,9.222043885,-81.50336906,540.5298507,109.238806,0,0,0
305,116,93,477.9462366,113.8387097,18.02783854,6.893751048,21.80333258,477.9462366,113.8387097,0,0,0
305,117,130,126.6769231,113.9769231,19.34551494,8.64043328,-40.05008414,126.6769231,113.9769231,0,0,0
305,118,439,86.58542141,129.5125285,52.30719133,10.91373198,-17.00106824,86.58542141,129.5125285,0,0,0
305,119,291,329.6872852,127.7525773,46.76517734,8.112598722,14.13755792,329.6872852,127.7525773,0,0,0
305,120,363,310.7272727,131.3057851,52.68721231,8.990637287,0.807156085,310.7272727,131.3057851,0,0,0
305,121,264,168.3409091,116.2537879,34.54671114,9.917761094,-84.96784903,168.3409091,116.2537879,0,0,0
305,122,181,361.5690608,126.8508287,34.86484414,6.703616688,0.070803616,361.5690608,126.8508287,0,0,0
305,123,110,45.56363636,120.6363636,17.43644048,8.182523074,7.631875726,45.56363636,120.6363636,0,0,0
305,124,102,415.9313725,118.9705882,17.95960409,7.422190691,-25.64303263,415.9313725,118.9705882,0,0,0
305,125,141,425.3333333,121.5319149,21.88561642,8.302279621,10.40670251,425.3333333,121.5319149,0,0,0
305,126,110,447.8272727,121.0909091,19.74529669,7.200065591,13.64382403,447.8272727,121.0909091,0,0,0
305,127,227,142.0704846,124.7136564,29.73449853,9.767402213,-43.22853521,142.0704846,124.7136564,0,0,0
305,128,287,228.4111498,136.2369338,48.13189625,8.192579071,-9.48404738,228.4111498,136.2369338,0,0,0
305,129,92,552.6195652,122.4021739,15.24020504,8.385154715,-16.30468714,552.6195652,122.4021739,0,0,0
305,130,117,545.2136752,125.5299145,19.80092835,7.666038633,-5.684913101,545.2136752,125.5299145,0,0,0
305,131,170,560.9,126.7470588,23.59687228,9.199958957,7.16323382,560.9,126.7470588,0,0,0
305,132,282,220.5496454,138.6276596,45.02105513,8.332377934,-8.433725796,220.5496454,138.6276596,0,0,0
305,133,2658,76.88600451,223.7859293,249.8012667,94.28937022,49.7738624,76.88600451,223.7859293,0,0,0
305,134,1285,187.0840467,155.5836576,121.8954819,50.11888938,15.95250062,187.0840467,155.5836576,0,0,0
305,135,159,249.4150943,133.1006289,27.01949049,7.560861491,-17.46804659,249.4150943,133.1006289,0,0,0
305,136,96,257.375,129.5416667,18.76182695,6.586557401,-9.665952982,257.375,129.5416667,0,0,0
305,137,126,375.2857143,130.7857143,23.14782615,7.06730867,6.321134687,375.2857143,130.7857143,0,0,0
305,138,389,60.74293059,144.1722365,48.77154835,10.31032418,-11.08379693,60.74293059,144.1722365,0,0,0
305,139,218,502.3440367,137.8256881,34.5324568,8.104316846,21.83753888,502.3440367,137.8256881,0,0,0
305,140,1163,212.9896819,183.7437661,118.5639256,20.53587578,5.073730526,212.9896819,183.7437661,0,0,0
305,141,252,98.88888889,137.4246032,34.57752385,9.487419073,-47.86298929,98.88888889,137.4246032,0,0,0
305,142,205,424.0243902,135.4536585,34.24646886,7.836990398,61.28103834,424.0243902,135.4536585,0,0,0
305,143,175,511.88,138.8171429,26.5135253,8.444382058,31.57836106,511.88,138.8171429,0,0,0
305,144,112,405.1517857,137.5267857,19.12346933,7.525098296,0.213041639,405.1517857,137.5267857,0,0,0
305,145,717,552.0153417,166.292887,96.94597962,15.48546056,-40.55122887,552.0153417,166.292887,0,0,0
305,146,134,288.0298507,142.6044776,23.24307194,7.325315883,-1.412441865,288.0298507,142.6044776,0,0,0
305,147,289,70.10034602,148.2698962,35.00314279,10.61304732,-15.76589389,70.10034602,148.2698962,0,0,0
305,148,239,325.9707113,151.2594142,34.61799931,8.855978353,4.189115579,325.9707113,151.2594142,0,0,0
305,149,219,136.4246575,143.0456621,31.17672285,9.017340263,-72.58038086,136.4246575,143.0456621,0,0,0
305,150,393,369.5852417,161.5012723,53.41554839,9.552655976,2.9524979,369.5852417,161.5012723,0,0,0
305,151,154,416.8896104,147.5,25.65907356,7.833582984,34.87251299,416.8896104,147.5,0,0,0
305,152,96,423.5104167,144.375,17.04883316,7.24008874,36.65545677,423.5104167,144.375,0,0,0
305,153,164,297.6219512,154.2134146,24.30878654,8.685233666,17.34047805,297.6219512,154.2134146,0,0,0
305,154,323,386.7089783,166.123839,54.87305569,8.52771344,29.24146263,386.7089783,166.123839,0,0,0
305,155,520,539.3711538,168.3884615,74.82361882,10.70908352,-47.55879929,539.3711538,168.3884615,0,0,0
305,156,336,568.1160714,169.3333333,52.46775553,8.610533719,-16.74497731,568.1160714,169.3333333,0,0,0
305,157,168,235.0952381,157.7857143,29.03098861,7.504790587,12.98760062,235.0952381,157.7857143,0,0,0
305,158,344,410.5959302,162.8982558,47.72848313,9.776809459,37.43533259,410.5959302,162.8982558,0,0,0
305,159,492,149.25,160.7073171,41.80751411,16.73237979,39.97066881,149.25,160.7073171,0,0,0
305,160,173,250.4855491,160.1849711,30.28545092,7.498608671,7.224740578,250.4855491,160.1849711,0,0,0
305,161,153,414.0980392,155.6797386,24.94920836,7.858448253,32.2767683,414.0980392,155.6797386,0,0,0
305,162,175,429.5885714,157.8457143,30.0255882,7.54513737,-32.07987652,429.5885714,157.8457143,0,0,0
305,163,193,318.4611399,161.9792746,36.33193756,7.504106248,0.762529463,318.4611399,161.9792746,0,0,0
305,164,190,517.1473684,155.6473684,30.77451293,7.993594505,-55.42996141,517.1473684,155.6473684,0,0,0
305,165,244,340.3770492,164.2581967,36.99854718,8.556215482,9.398142576,340.3770492,164.2581967,0,0,0
305,166,71,500.3521127,153.3521127,14.17910765,6.513221877,38.59781615,500.3521127,153.3521127,0,0,0
305,167,183,433.9125683,163.5027322,32.10816259,7.38061798,-29.05179276,433.9125683,163.5027322,0,0,0
305,168,289,309.8373702,171.6678201,44.69674312,8.445143085,12.10061075,309.8373702,171.6678201,0,0,0
305,169,305,398.3180328,170.6295082,51.78679511,7.874748773,35.27293556,398.3180328,170.6295082,0,0,0
305,170,261,188.48659,167.1034483,31.75625127,10.53631401,-1.790292365,188.48659,167.1034483,0,0,0
305,171,295,93.78305085,159.6847458,38.39216005,9.994430583,-82.90975514,93.78305085,159.6847458,0,0,0
305,172,287,245.5121951,176.0696864,49.17668849,7.618864625,9.967679925,245.5121951,176.0696864,0,0,0
305,173,110,293.6454545,163.8818182,18.7893541,7.660881027,27.5765477,293.6454545,163.8818182,0,0,0
305,174,202,172.1089109,168.8168317,27.07940543,9.634868518,-16.49184783,172.1089109,168.8168317,0,0,0
305,175,40,524.375,160.6,7.732732906,6.85527839,-44.79857284,524.375,160.6,0,0,0
305,176,183,436.8688525,172.2185792,31.84042554,7.37816331,-25.85113714,436.8688525,172.2185792,0,0,0
305,177,673,54.45616642,188.9658247,82.95235064,25.49350927,58.96001028,54.45616642,188.9658247,0,0,0
305,178,248,107.5564516,166.016129,37.53196758,8.617656337,-80.02289909,107.5564516,166.016129,0,0,0
305,179,133,333.8721805,171.887218,22.70544219,7.557165831,-0.284437946,333.8721805,171.887218,0,0,0
305,180,90,452.9888889,171.3777778,21.10095854,5.555548285,11.41982119,452.9888889,171.3777778,0,0,0
305,181,204,226.4852941,179.3431373,32.68141063,8.063401275,7.07419529,226.4852941,179.3431373,0,0,0
305,182,279,72.24731183,168.9784946,40.42640389,8.940432198,-89.14264837,72.24731183,168.9784946,0,0,0
305,183,147,232.8367347,176.0408163,26.70173956,7.07053967,7.536204665,232.8367347,176.0408163,0,0,0
305,184,192,519.6197917,174.6145833,27.42871122,9.003302961,-52.56224674,519.6197917,174.6145833,0,0,0
305,185,258,116.5775194,176.4186047,37.68515884,9.208960105,-50.70820691,116.5775194,176.4186047,0,0,0
305,186,60,328.0833333,176.7166667,18.54360335,4.987238984,-1.897319878,328.0833333,176.7166667,0,0,0
305,187,157,441.089172,178.9299363,27.23388599,7.45398646,-24.76668349,441.089172,178.9299363,0,0,0
305,188,296,96.62837838,182.2060811,42.92708104,8.953230945,-51.89157297,96.62837838,182.2060811,0,0,0
305,189,368,169.3125,195.1494565,55.21080956,10.84770477,-22.49719226,169.3125,195.1494565,0,0,0
305,190,297,71.93602694,176.047138,51.49787212,7.679794598,89.80847632,71.93602694,176.047138,0,0,0
305,191,160,240.2,185.48125,28.40497078,7.204998978,7.011178711,240.2,185.48125,0,0,0
305,192,250,419.444,188.308,40.55498521,8.452997979,37.53226272,419.444,188.308,0,0,0
305,193,128,142.7265625,180.28125,19.40416349,8.478887018,-45.70014681,142.7265625,180.28125,0,0,0
305,194,155,376.8967742,185.0451613,25.79976657,7.874902176,-7.029865958,376.8967742,185.0451613,0,0,0
305,195,229,55.82532751,186.720524,33.14409499,9.073792496,56.29911205,55.82532751,186.720524,0,0,0
305,196,300,150.8966667,195.8266667,42.75901183,9.441858133,-9.012741599,150.8966667,195.8266667,0,0,0
305,197,76,446.4210526,185.6184211,18.91506952,5.331262621,-19.33637636,446.4210526,185.6184211,0,0,0
305,198,206,72.97572816,183.2621359,30.94897728,8.583314911,-89.38747025,72.97572816,183.2621359,0,0,0
305,199,204,432.2892157,191.995098,32.17770919,8.277150332,48.85275186,432.2892157,191.995098,0,0,0
305,200,208,505.8317308,191.0048077,28.7056163,9.575387034,42.97047373,505.8317308,191.0048077,0,0,0
305,201,136,257.7279412,195.2352941,24.35453435,7.353958463,14.49998831,257.7279412,195.2352941,0,0,0
305,202,93,306.6666667,193.516129,17.14100301,7.113200688,13.27745834,306.6666667,193.516129,0,0,0
305,203,175,537.9085714,193.2285714,26.86236149,8.407030136,-52.65453093,537.9085714,193.2285714,0,0,0
305,204,84,558.4880952,193.3214286,13.69263723,8.360859754,20.53974372,558.4880952,193.3214286,0,0,0
305,205,467,171.5867238,218.5117773,68.91688271,9.406945055,-15.26338518,171.5867238,218.5117773,0,0,0
305,206,72,299.9444444,193.1111111,17.37681216,5.658772635,21.2581211,299.9444444,193.1111111,0,0,0
305,207,185,135.5891892,191.5675676,27.13496019,8.776602384,89.4277092,135.5891892,191.5675676,0,0,0
305,208,242,106.677686,193.1694215,36.77247488,8.66135226,-88.87920706,106.677686,193.1694215,0,0,0
305,209,125,362.84,203.384,27.9739959,6.604139405,11.96369389,362.84,203.384,0,0,0
305,210,180,238.6111111,205.4388889,34.42709447,6.820401919,18.6456664,238.6111111,205.4388889,0,0,0
305,211,41,201.5609756,198.3414634,11.67558894,4.674734146,-8.290754798,201.5609756,198.3414634,0,0,0
305,212,150,421.5066667,202.0266667,24.87866691,7.802553668,43.23353784,421.5066667,202.0266667,0,0,0
305,213,128,555.3828125,201.5703125,18.86578685,8.819481763,32.54591476,555.3828125,201.5703125,0,0,0
305,214,114,229.6403509,202.6052632,19.85572029,7.534366895,18.95818863,229.6403509,202.6052632,0,0,0
305,215,168,505.5357143,202.9821429,22.34415993,9.613911403,36.9741528,505.5357143,202.9821429,0,0,0
305,216,160,132.26875,198.35625,30.53127039,6.874247461,-89.77131546,132.26875,198.35625,0,0,0
305,217,57,357.2631579,207.5263158,19.16112559,7.554170099,12.2531547,357.2631579,207.5263158,0,0,0
305,218,113,106.4955752,200.0619469,21.70640427,6.889163021,82.77159025,106.4955752,200.0619469,0,0,0
305,219,259,526.976834,213.9420849,38.66462816,8.718446125,14.74250022,526.976834,213.9420849,0,0,0
305,220,209,249.5406699,215.7511962,36.12004189,7.500577971,25.14854381,249.5406699,215.7511962,0,0,0
305,221,285,258.6666667,217.4596491,42.29333337,8.76495919,27.50774636,258.6666667,217.4596491,0,0,0
305,222,121,447.1404959,210.0743802,23.76136953,6.5770386,6.027808833,447.1404959,210.0743802,0,0,0
305,223,373,555.613941,223.7024129,51.01228103,9.827152985,23.9754466,555.613941,223.7024129,0,0,0
305,224,554,70.47472924,208.5,83.47705238,10.11009927,-82.73941043,70.47472924,208.5,0,0,0
305,225,194,131.9484536,205.2938144,29.38069265,8.505342247,88.9664941,131.9484536,205.2938144,0,0,0
305,226,64,267.109375,209.0625,15.60330507,5.247186352,2.828017194,267.109375,209.0625,0,0,0
305,227,189,434.2486772,216.2962963,31.21778412,7.800947813,1.402421889,434.2486772,216.2962963,0,0,0
305,228,122,440.8032787,213.5737705,22.6840524,6.885929818,2.670315257,440.8032787,213.5737705,0,0,0
305,229,124,115.6693548,209.9112903,19.13892562,8.383198009,68.97253032,115.6693548,209.9112903,0,0,0
305,230,122,518.0983607,214.4098361,18.53971866,8.473325254,7.064926584,518.0983607,214.4098361,0,0,0
305,231,610,235.4081967,256.2655738,125.6218981,11.19835968,6.675020736,235.4081967,256.2655738,0,0,0
305,232,103,534.9514563,215.2135922,18.80110916,7.034116838,17.56503025,534.9514563,215.2135922,0,0,0
305,233,111,353.3423423,222.3603604,26.96384922,5.741243177,2.075863362,353.3423423,222.3603604,0,0,0
305,234,466,69.54291845,216.1008584,69.31347763,9.754003065,-80.26031764,69.54291845,216.1008584,0,0,0
305,235,169,143.4260355,218.9112426,25.18640327,8.59679506,38.96260536,143.4260355,218.9112426,0,0,0
305,236,86,130.744186,215.6162791,14.02488062,7.876505435,63.02955647,130.744186,215.6162791,0,0,0
305,237,41,292.1707317,217.5609756,12.55463997,4.417428477,9.579612402,292.1707317,217.5609756,0,0,0
305,238,247,118.5668016,219.2995951,35.93478085,9.140923362,69.79570058,118.5668016,219.2995951,0,0,0
305,239,146,427.5068493,223.1438356,24.2245844,7.732829052,2.162699452,427.5068493,223.1438356,0,0,0
305,240,142,545.0070423,222.3098592,21.29648781,8.663916863,20.88294839,545.0070423,222.3098592,0,0,0
305,241,135,207.4888889,226.4074074,22.58510961,7.747614224,-8.307133648,207.4888889,226.4074074,0,0,0
305,242,126,93.64285714,220.1507937,21.44589773,7.585634496,-84.70434737,93.64285714,220.1507937,0,0,0
305,243,131,72.03816794,221.9007634,20.67390276,8.204244813,-81.22524381,72.03816794,221.9007634,0,0,0
305,244,362,156.0966851,239.3480663,47.62678729,10.75539445,0.656287969,156.0966851,239.3480663,0,0,0
305,245,309,220.8220065,239.9514563,47.4001006,8.516484723,14.88956633,220.8220065,239.9514563,0,0,0
305,246,574,80.65156794,229.0139373,82.85539299,9.464767344,-82.30488455,80.65156794,229.0139373,0,0,0
305,247,194,142.0309278,230.8814433,24.16921302,10.28765039,37.45181907,142.0309278,230.8814433,0,0,0
305,248,247,172.8097166,246.0607287,52.41610109,7.577604339,-22.74500619,172.8097166,246.0607287,0,0,0
305,249,811,397.025894,280.4623921,134.1968882,8.824096591,17.63032747,397.025894,280.4623921,0,0,0
305,250,146,396.7534247,236.3493151,27.28440835,6.922687725,10.46848217,396.7534247,236.3493151,0,0,0
305,251,393,39.56743003,249.4554707,57.65745084,9.016377265,25.74515564,39.56743003,249.4554707,0,0,0
305,252,251,255.0796813,243.247012,42.66243089,8.010110851,17.3509342,255.0796813,243.247012,0,0,0
305,253,69,374.0724638,231.5072464,13.38540556,6.898307145,6.566298621,374.0724638,231.5072464,0,0,0
305,254,86,525.1627907,232.1511628,16.16747411,7.032145598,24.50133771,525.1627907,232.1511628,0,0,0
