First Image Number,First Object Number,Second Image Number,Second Object Number
17,50,17,51
17,50,17,52
17,50,17,54
17,50,17,57
17,51,17,47
17,51,17,48
17,51,17,50
17,51,17,53
17,51,17,54
17,51,17,60
17,51,17,63
17,52,17,49
17,52,17,50
17,52,17,57
17,52,17,61
17,53,17,48
17,53,17,51
17,53,17,56
17,53,17,60
17,54,17,50
17,54,17,51
17,54,17,57
17,54,17,63
17,54,17,64
17,55,17,48
17,55,17,56
17,55,17,58
17,55,17,59
17,55,17,69
17,56,17,48
17,56,17,53
17,56,17,55
17,56,17,59
17,56,17,60
17,56,17,62
17,56,17,66
17,57,17,50
17,57,17,52
17,57,17,54
17,57,17,61
17,57,17,64
17,57,17,70
17,58,17,35
17,58,17,48
17,58,17,55
17,58,17,69
17,58,17,71
17,58,17,78
17,58,17,79
17,59,17,55
17,59,17,56
17,59,17,62
17,59,17,69
17,59,17,76
17,60,17,51
17,60,17,53
17,60,17,56
17,60,17,63
17,60,17,65
17,60,17,66
17,61,17,49
17,61,17,52
17,61,17,57
17,61,17,67
17,61,17,70
17,62,17,56
17,62,17,59
17,62,17,66
17,62,17,76
17,62,17,79
17,62,17,80
17,62,17,81
17,62,17,85
17,62,17,90
17,62,17,95
17,63,17,51
17,63,17,54
17,63,17,60
17,63,17,64
17,63,17,65
17,63,17,72
17,64,17,54
17,64,17,57
17,64,17,63
17,64,17,70
17,64,17,72
17,64,17,74
17,65,17,60
17,65,17,63
17,65,17,66
17,65,17,72
17,65,17,80
17,66,17,56
17,66,17,60
17,66,17,62
17,66,17,65
17,66,17,80
17,67,17,45
17,67,17,49
17,67,17,61
17,67,17,70
17,67,17,73
17,67,17,75
17,68,17,26
17,68,17,33
17,68,17,34
17,68,17,37
17,68,17,75
17,68,17,82
17,68,17,83
17,68,17,88
17,69,17,55
17,69,17,58
17,69,17,59
17,69,17,76
17,69,17,79
17,70,17,57
17,70,17,61
17,70,17,64
17,70,17,67
17,70,17,73
17,70,17,74
17,71,17,58
17,71,17,78
17,72,17,63
17,72,17,64
17,72,17,65
17,72,17,74
17,72,17,77
17,72,17,80
17,73,17,67
17,73,17,70
17,73,17,74
17,73,17,75
17,73,17,77
17,73,17,86
17,73,17,97
17,74,17,64
17,74,17,70
17,74,17,72
17,74,17,73
17,74,17,77
17,75,17,33
17,75,17,44
17,75,17,45
17,75,17,67
17,75,17,68
17,75,17,73
17,75,17,86
17,75,17,87
17,75,17,88
17,76,17,59
17,76,17,62
17,76,17,69
17,76,17,79
17,77,17,72
17,77,17,73
17,77,17,74
17,77,17,80
17,77,17,81
17,77,17,95
17,77,17,97
17,78,17,58
17,78,17,71
17,78,17,79
17,78,17,85
17,78,17,93
17,79,17,58
17,79,17,62
17,79,17,69
17,79,17,76
17,79,17,78
17,79,17,85
17,80,17,62
17,80,17,65
17,80,17,66
17,80,17,72
17,80,17,77
17,80,17,81
17,81,17,62
17,81,17,77
17,81,17,80
17,81,17,95
17,82,17,68
17,82,17,83
17,82,17,88
17,83,17,26
17,83,17,68
17,83,17,82
17,85,17,62
17,85,17,78
17,85,17,79
17,85,17,90
17,85,17,92
17,85,17,93
17,86,17,73
17,86,17,75
17,86,17,87
17,86,17,89
17,86,17,96
17,86,17,97
17,87,17,75
17,87,17,86
17,87,17,88
17,87,17,89
17,87,17,91
17,88,17,68
17,88,17,75
17,88,17,82
17,88,17,87
17,88,17,91
17,89,17,86
17,89,17,87
17,89,17,91
17,89,17,96
17,90,17,62
17,90,17,85
17,90,17,92
17,90,17,95
17,91,17,87
17,91,17,88
17,91,17,89
17,91,17,96
17,92,17,85
17,92,17,90
17,92,17,93
17,92,17,94
17,93,17,78
17,93,17,85
17,93,17,92
17,93,17,94
17,94,17,92
17,94,17,93
17,95,17,62
17,95,17,77
17,95,17,81
17,95,17,90
17,95,17,97
17,96,17,86
17,96,17,89
17,96,17,91
17,96,17,97
17,97,17,73
17,97,17,77
17,97,17,86
17,97,17,95
17,97,17,96
18,13,18,14
18,13,18,16
18,13,18,17
18,13,18,21
18,13,18,22
18,14,18,13
18,14,18,15
18,14,18,16
18,14,18,18
18,15,18,14
18,15,18,18
18,15,18,19
18,15,18,23
18,15,18,28
18,16,18,13
18,16,18,14
18,16,18,17
18,16,18,18
18,16,18,20
18,17,18,13
18,17,18,16
18,17,18,20
18,17,18,21
18,17,18,24
18,18,18,14
18,18,18,15
18,18,18,16
18,18,18,19
18,18,18,20
18,19,18,15
18,19,18,18
18,19,18,20
18,19,18,28
18,19,18,32
18,20,18,16
18,20,18,17
18,20,18,18
18,20,18,19
18,20,18,24
18,20,18,29
18,20,18,32
18,21,18,13
18,21,18,17
18,21,18,22
18,21,18,24
18,21,18,25
18,21,18,26
18,22,18,13
18,22,18,21
18,22,18,25
18,22,18,27
18,22,18,42
18,22,18,48
18,23,18,15
18,23,18,28
18,23,18,31
18,23,18,33
18,24,18,17
18,24,18,20
18,24,18,21
18,24,18,26
18,24,18,29
18,25,18,21
18,25,18,22
18,25,18,26
18,25,18,27
18,25,18,30
18,26,18,21
18,26,18,24
18,26,18,25
18,26,18,29
18,26,18,30
18,27,18,22
18,27,18,25
18,27,18,30
18,27,18,34
18,27,18,38
18,27,18,43
18,27,18,46
18,27,18,48
18,27,18,52
18,28,18,15
18,28,18,19
18,28,18,23
18,28,18,31
18,28,18,32
18,28,18,35
18,28,18,37
18,29,18,20
18,29,18,24
18,29,18,26
18,29,18,30
18,29,18,32
18,29,18,34
18,29,18,40
18,30,18,25
18,30,18,26
18,30,18,27
18,30,18,29
18,30,18,34
18,31,18,23
18,31,18,28
18,31,18,33
18,31,18,36
18,31,18,37
18,32,18,19
18,32,18,20
18,32,18,28
18,32,18,29
18,32,18,35
18,32,18,39
18,32,18,40
18,33,18,23
18,33,18,31
18,33,18,36
18,33,18,41
18,33,18,78
18,33,18,94
18,34,18,27
18,34,18,29
18,34,18,30
18,34,18,38
18,34,18,40
18,34,18,43
18,34,18,47
18,35,18,28
18,35,18,32
18,35,18,37
18,35,18,39
18,35,18,44
18,36,18,31
18,36,18,33
18,36,18,37
18,36,18,41
18,37,18,28
18,37,18,31
18,37,18,35
18,37,18,36
18,37,18,41
18,37,18,44
18,38,18,27
18,38,18,34
18,38,18,43
18,39,18,32
18,39,18,35
18,39,18,40
18,39,18,44
18,40,18,29
18,40,18,32
18,40,18,34
18,40,18,39
18,40,18,44
18,40,18,47
18,40,18,51
18,40,18,78
18,40,18,84
18,41,18,33
18,41,18,36
18,41,18,37
18,41,18,44
18,41,18,78
18,42,18,22
18,42,18,45
18,42,18,48
18,42,18,53
18,42,18,56
18,42,18,68
18,43,18,27
18,43,18,34
18,43,18,38
18,43,18,46
18,43,18,47
18,44,18,35
18,44,18,37
18,44,18,39
18,44,18,40
18,44,18,41
18,44,18,78
18,45,18,42
18,45,18,48
18,45,18,53
18,46,18,27
18,46,18,43
18,46,18,47
18,46,18,49
18,46,18,50
18,46,18,52
18,47,18,34
18,47,18,40
18,47,18,43
18,47,18,46
18,47,18,49
18,47,18,51
18,48,18,22
18,48,18,27
18,48,18,42
18,48,18,45
18,48,18,52
18,48,18,53
18,48,18,54
18,48,18,55
18,49,18,46
18,49,18,47
18,49,18,50
18,49,18,51
18,49,18,52
18,50,18,46
18,50,18,49
18,50,18,52
18,51,18,40
18,51,18,47
18,51,18,49
18,51,18,52
18,51,18,84
18,52,18,27
18,52,18,46
18,52,18,48
18,52,18,49
18,52,18,50
18,52,18,51
18,52,18,54
18,52,18,59
18,52,18,73
18,52,18,82
18,52,18,84
18,53,18,42
18,53,18,45
18,53,18,48
18,53,18,55
18,53,18,56
18,54,18,48
18,54,18,52
18,54,18,55
18,54,18,56
18,54,18,58
18,54,18,59
18,54,18,60
18,55,18,48
18,55,18,53
18,55,18,54
18,55,18,56
18,56,18,42
18,56,18,53
18,56,18,54
18,56,18,55
18,56,18,60
18,56,18,63
18,56,18,64
18,56,18,65
18,56,18,66
18,56,18,68
18,58,18,54
18,58,18,59
18,58,18,60
18,58,18,61
18,58,18,62
18,58,18,67
18,59,18,52
18,59,18,54
18,59,18,58
18,59,18,61
18,59,18,73
18,60,18,54
18,60,18,56
18,60,18,58
18,60,18,62
18,60,18,66
18,61,18,58
18,61,18,59
18,61,18,67
18,61,18,72
18,61,18,73
18,62,18,58
18,62,18,60
18,62,18,66
18,62,18,67
18,62,18,74
18,63,18,56
18,63,18,64
18,63,18,66
18,63,18,71
18,64,18,56
18,64,18,63
18,64,18,65
18,64,18,69
18,64,18,70
18,64,18,71
18,64,18,76
18,65,18,56
18,65,18,64
18,65,18,68
18,65,18,69
18,65,18,81
18,66,18,56
18,66,18,60
18,66,18,62
18,66,18,63
18,66,18,71
18,66,18,75
18,67,18,58
18,67,18,61
18,67,18,62
18,67,18,72
18,67,18,74
18,67,18,77
18,68,18,42
18,68,18,56
18,68,18,65
18,68,18,80
18,68,18,81
18,68,18,87
18,68,18,90
18,69,18,64
18,69,18,65
18,69,18,70
18,69,18,81
18,69,18,85
18,70,18,64
18,70,18,69
18,70,18,76
18,70,18,85
18,70,18,91
18,71,18,63
18,71,18,64
18,71,18,66
18,71,18,75
18,71,18,76
18,71,18,79
18,72,18,61
18,72,18,67
18,72,18,73
18,72,18,77
18,73,18,52
18,73,18,59
18,73,18,61
18,73,18,72
18,73,18,77
18,73,18,82
18,73,18,83
18,74,18,62
18,74,18,67
18,74,18,75
18,74,18,77
18,74,18,83
18,74,18,86
18,75,18,66
18,75,18,71
18,75,18,74
18,75,18,79
18,75,18,86
18,76,18,64
18,76,18,70
18,76,18,71
18,76,18,79
18,76,18,91
18,77,18,67
18,77,18,72
18,77,18,73
18,77,18,74
18,77,18,83
18,78,18,33
18,78,18,40
18,78,18,41
18,78,18,44
18,78,18,84
18,78,18,93
18,78,18,94
18,78,18,99
18,79,18,71
18,79,18,75
18,79,18,76
18,79,18,86
18,79,18,89
18,79,18,91
18,80,18,68
18,80,18,87
18,81,18,65
18,81,18,68
18,81,18,69
18,81,18,85
18,81,18,90
18,82,18,52
18,82,18,73
18,82,18,83
18,82,18,84
18,82,18,88
18,82,18,96
18,82,18,110
18,83,18,73
18,83,18,74
18,83,18,77
18,83,18,82
18,83,18,86
18,83,18,88
18,84,18,40
18,84,18,51
18,84,18,52
18,84,18,78
18,84,18,82
18,84,18,96
18,84,18,97
18,84,18,99
18,85,18,69
18,85,18,70
18,85,18,81
18,85,18,90
18,85,18,91
18,86,18,74
18,86,18,75
18,86,18,79
18,86,18,83
18,86,18,88
18,86,18,89
18,87,18,68
18,87,18,80
18,87,18,90
18,87,18,95
18,87,18,104
18,88,18,82
18,88,18,83
18,88,18,86
18,88,18,89
18,88,18,92
18,88,18,107
18,88,18,110
18,89,18,79
18,89,18,86
18,89,18,88
18,89,18,91
18,89,18,92
18,90,18,68
18,90,18,81
18,90,18,85
18,90,18,87
18,90,18,91
18,90,18,95
18,91,18,70
18,91,18,76
18,91,18,79
18,91,18,85
18,91,18,89
18,91,18,90
18,91,18,92
18,91,18,95
18,91,18,101
18,91,18,107
18,92,18,88
18,92,18,89
18,92,18,91
18,92,18,107
18,93,18,78
18,93,18,94
18,93,18,99
18,94,18,33
18,94,18,78
18,94,18,93
18,95,18,87
18,95,18,90
18,95,18,91
18,95,18,101
18,95,18,104
18,95,18,105
18,95,18,108
18,96,18,82
18,96,18,84
18,96,18,97
18,96,18,98
18,96,18,109
18,96,18,110
18,97,18,84
18,97,18,96
18,97,18,98
18,97,18,99
18,97,18,102
18,98,18,96
18,98,18,97
18,98,18,102
18,98,18,109
18,99,18,78
18,99,18,84
18,99,18,93
18,99,18,97
18,99,18,102
18,101,18,91
18,101,18,95
18,101,18,107
18,101,18,108
18,102,18,97
18,102,18,98
18,102,18,99
18,102,18,109
18,104,18,87
18,104,18,95
18,104,18,105
18,104,18,106
18,105,18,95
18,105,18,104
18,105,18,106
18,105,18,108
18,106,18,104
18,106,18,105
18,106,18,108
18,107,18,88
18,107,18,91
18,107,18,92
18,107,18,101
18,107,18,110
18,108,18,95
18,108,18,101
18,108,18,105
18,108,18,106
18,109,18,96
18,109,18,98
18,109,18,102
18,109,18,110
18,110,18,82
18,110,18,88
18,110,18,96
18,110,18,107
18,110,18,109
19,6,19,7
19,6,19,9
19,6,19,10
19,6,19,14
19,7,19,6
19,7,19,8
19,7,19,10
19,7,19,11
19,8,19,7
19,8,19,11
19,8,19,12
19,8,19,16
19,9,19,6
19,9,19,10
19,9,19,13
19,9,19,14
19,9,19,17
19,10,19,6
19,10,19,7
19,10,19,9
19,10,19,11
19,10,19,13
19,11,19,7
19,11,19,8
19,11,19,10
19,11,19,12
19,11,19,13
19,12,19,8
19,12,19,11
19,12,19,13
19,12,19,16
19,12,19,24
19,12,19,28
19,13,19,9
19,13,19,10
19,13,19,11
19,13,19,12
19,13,19,17
19,13,19,21
19,13,19,24
19,14,19,6
19,14,19,9
19,14,19,15
19,14,19,17
19,14,19,18
19,14,19,19
19,15,19,14
19,15,19,19
19,15,19,20
19,15,19,34
19,15,19,38
19,15,19,39
19,15,19,44
19,16,19,8
19,16,19,12
19,16,19,23
19,16,19,25
19,16,19,28
19,16,19,29
19,17,19,9
19,17,19,13
19,17,19,14
19,17,19,18
19,17,19,21
19,18,19,14
19,18,19,17
19,18,19,19
19,18,19,21
19,18,19,22
19,18,19,26
19,19,19,14
19,19,19,15
19,19,19,18
19,19,19,20
19,19,19,22
19,20,19,15
19,20,19,19
19,20,19,22
19,20,19,26
19,20,19,31
19,20,19,35
19,20,19,38
19,21,19,13
19,21,19,17
19,21,19,18
19,21,19,24
19,21,19,26
19,21,19,32
19,22,19,18
19,22,19,19
19,22,19,20
19,22,19,26
19,23,19,16
19,23,19,25
19,23,19,27
19,23,19,29
19,24,19,12
19,24,19,13
19,24,19,21
19,24,19,28
19,24,19,30
19,24,19,32
19,25,19,16
19,25,19,23
19,25,19,27
19,25,19,33
19,25,19,73
19,25,19,89
19,26,19,18
19,26,19,20
19,26,19,21
19,26,19,22
19,26,19,31
19,26,19,32
19,26,19,35
19,26,19,40
19,27,19,23
19,27,19,25
19,27,19,29
19,27,19,33
19,28,19,12
19,28,19,16
19,28,19,24
19,28,19,29
19,28,19,30
19,28,19,36
19,29,19,16
19,29,19,23
19,29,19,27
19,29,19,28
19,29,19,33
19,29,19,36
19,30,19,24
19,30,19,28
19,30,19,32
19,30,19,36
19,31,19,20
19,31,19,26
19,31,19,35
19,32,19,21
19,32,19,24
19,32,19,26
19,32,19,30
19,32,19,36
19,32,19,40
19,32,19,43
19,32,19,73
19,32,19,78
19,33,19,25
19,33,19,27
19,33,19,29
19,33,19,36
19,33,19,73
19,34,19,15
19,34,19,37
19,34,19,39
19,34,19,45
19,34,19,48
19,35,19,20
19,35,19,26
19,35,19,31
19,35,19,38
19,35,19,40
19,36,19,28
19,36,19,29
19,36,19,30
19,36,19,32
19,36,19,33
19,36,19,73
19,37,19,34
19,37,19,39
19,37,19,45
19,38,19,15
19,38,19,20
19,38,19,35
19,38,19,40
19,38,19,41
19,38,19,42
19,38,19,44
19,39,19,15
19,39,19,34
19,39,19,37
19,39,19,44
19,39,19,45
19,39,19,46
19,39,19,47
19,40,19,26
19,40,19,32
19,40,19,35
19,40,19,38
19,40,19,41
19,40,19,43
19,41,19,38
19,41,19,40
19,41,19,42
19,41,19,43
19,41,19,44
19,42,19,38
19,42,19,41
19,42,19,44
19,43,19,32
19,43,19,40
19,43,19,41
19,43,19,44
19,43,19,78
19,44,19,15
19,44,19,38
19,44,19,39
19,44,19,41
19,44,19,42
19,44,19,43
19,44,19,46
19,44,19,51
19,44,19,67
19,44,19,75
19,44,19,78
19,45,19,34
19,45,19,37
19,45,19,39
19,45,19,47
19,45,19,48
19,45,19,54
19,46,19,39
19,46,19,44
19,46,19,47
19,46,19,50
19,46,19,51
19,46,19,52
19,47,19,39
19,47,19,45
19,47,19,46
19,47,19,52
19,47,19,54
19,48,19,34
19,48,19,45
19,48,19,54
19,48,19,56
19,48,19,58
19,48,19,59
19,48,19,60
19,50,19,46
19,50,19,51
19,50,19,52
19,50,19,53
19,50,19,55
19,50,19,57
19,50,19,61
19,51,19,44
19,51,19,46
19,51,19,50
19,51,19,55
19,51,19,67
19,52,19,46
19,52,19,47
19,52,19,50
19,52,19,53
19,52,19,54
19,53,19,50
19,53,19,52
19,53,19,54
19,53,19,57
19,53,19,63
19,54,19,45
19,54,19,47
19,54,19,48
19,54,19,52
19,54,19,53
19,54,19,58
19,54,19,63
19,55,19,50
19,55,19,51
19,55,19,61
19,55,19,64
19,55,19,67
19,56,19,48
19,56,19,58
19,56,19,60
19,56,19,62
19,56,19,65
19,56,19,66
19,56,19,69
19,57,19,50
19,57,19,53
19,57,19,61
19,57,19,63
19,57,19,68
19,58,19,48
19,58,19,54
19,58,19,56
19,58,19,63
19,58,19,66
19,59,19,48
19,59,19,60
19,59,19,71
19,59,19,74
19,59,19,81
19,59,19,86
19,60,19,48
19,60,19,56
19,60,19,59
19,60,19,65
19,60,19,74
19,61,19,50
19,61,19,55
19,61,19,57
19,61,19,64
19,61,19,68
19,61,19,72
19,62,19,56
19,62,19,65
19,62,19,69
19,62,19,79
19,62,19,84
19,63,19,53
19,63,19,54
19,63,19,57
19,63,19,58
19,63,19,66
19,63,19,68
19,63,19,70
19,64,19,55
19,64,19,61
19,64,19,67
19,64,19,72
19,65,19,56
19,65,19,60
19,65,19,62
19,65,19,74
19,65,19,79
19,66,19,56
19,66,19,58
19,66,19,63
19,66,19,69
19,66,19,70
19,67,19,44
19,67,19,51
19,67,19,55
19,67,19,64
19,67,19,72
19,67,19,75
19,67,19,76
19,68,19,57
19,68,19,61
19,68,19,63
19,68,19,70
19,68,19,72
19,68,19,76
19,68,19,80
19,69,19,56
19,69,19,62
19,69,19,66
19,69,19,70
19,69,19,77
19,69,19,84
19,70,19,63
19,70,19,66
19,70,19,68
19,70,19,69
19,70,19,77
19,70,19,80
19,71,19,59
19,71,19,81
19,72,19,61
19,72,19,64
19,72,19,67
19,72,19,68
19,72,19,76
19,73,19,25
19,73,19,32
19,73,19,33
19,73,19,36
19,73,19,78
19,73,19,88
19,73,19,89
19,73,19,95
19,74,19,59
19,74,19,60
19,74,19,65
19,74,19,79
19,74,19,86
19,75,19,44
19,75,19,67
19,75,19,76
19,75,19,78
19,75,19,83
19,75,19,85
19,75,19,92
19,76,19,67
19,76,19,68
19,76,19,72
19,76,19,75
19,76,19,80
19,76,19,83
19,77,19,69
19,77,19,70
19,77,19,80
19,77,19,82
19,77,19,84
19,77,19,87
19,78,19,32
19,78,19,43
19,78,19,44
19,78,19,73
19,78,19,75
19,78,19,92
19,78,19,93
19,78,19,95
19,79,19,62
19,79,19,65
19,79,19,74
19,79,19,84
19,79,19,86
19,80,19,68
19,80,19,70
19,80,19,76
19,80,19,77
19,80,19,82
19,80,19,83
19,81,19,59
19,81,19,71
19,81,19,86
19,81,19,91
19,81,19,98
19,82,19,77
19,82,19,80
19,82,19,83
19,82,19,87
19,83,19,75
19,83,19,76
19,83,19,80
19,83,19,82
19,83,19,85
19,83,19,87
19,84,19,62
19,84,19,69
19,84,19,77
19,84,19,79
19,84,19,86
19,84,19,87
19,84,19,91
19,84,19,96
19,84,19,100
19,85,19,75
19,85,19,83
19,85,19,87
19,85,19,92
19,85,19,100
19,85,19,103
19,86,19,59
19,86,19,74
19,86,19,79
19,86,19,81
19,86,19,84
19,86,19,91
19,87,19,77
19,87,19,82
19,87,19,83
19,87,19,84
19,87,19,85
19,87,19,100
19,88,19,73
19,88,19,89
19,88,19,95
19,89,19,25
19,89,19,73
19,89,19,88
19,91,19,81
19,91,19,84
19,91,19,86
19,91,19,96
19,91,19,98
19,91,19,99
19,92,19,75
19,92,19,78
19,92,19,85
19,92,19,93
19,92,19,94
19,92,19,102
19,92,19,103
19,92,19,104
19,93,19,78
19,93,19,92
19,93,19,94
19,93,19,95
19,93,19,97
19,94,19,92
19,94,19,93
19,94,19,97
19,94,19,102
19,95,19,73
19,95,19,78
19,95,19,88
19,95,19,93
19,95,19,97
19,96,19,84
19,96,19,91
19,96,19,99
19,96,19,100
19,97,19,93
19,97,19,94
19,97,19,95
19,97,19,102
19,98,19,81
19,98,19,91
19,98,19,99
19,98,19,101
19,99,19,91
19,99,19,96
19,99,19,98
19,99,19,101
19,100,19,84
19,100,19,85
19,100,19,87
19,100,19,96
19,100,19,103
19,101,19,98
19,101,19,99
19,102,19,92
19,102,19,94
19,102,19,97
19,102,19,104
19,103,19,85
19,103,19,92
19,103,19,100
19,103,19,104
19,104,19,92
19,104,19,102
19,104,19,103
20,6,20,7
20,6,20,9
20,6,20,10
20,6,20,14
20,6,20,15
20,7,20,6
20,7,20,8
20,7,20,10
20,7,20,11
20,8,20,7
20,8,20,11
20,8,20,12
20,8,20,16
20,9,20,6
20,9,20,10
20,9,20,13
20,9,20,14
20,9,20,17
20,10,20,6
20,10,20,7
20,10,20,9
20,10,20,11
20,10,20,13
20,11,20,7
20,11,20,8
20,11,20,10
20,11,20,12
20,11,20,13
20,12,20,8
20,12,20,11
20,12,20,13
20,12,20,16
20,12,20,24
20,12,20,28
20,13,20,9
20,13,20,10
20,13,20,11
20,13,20,12
20,13,20,17
20,13,20,22
20,13,20,24
20,14,20,6
20,14,20,9
20,14,20,15
20,14,20,17
20,14,20,18
20,14,20,19
20,15,20,6
20,15,20,14
20,15,20,19
20,15,20,20
20,15,20,35
20,15,20,37
20,15,20,41
20,15,20,47
20,16,20,8
20,16,20,12
20,16,20,21
20,16,20,25
20,16,20,28
20,17,20,9
20,17,20,13
20,17,20,14
20,17,20,18
20,17,20,22
20,18,20,14
20,18,20,17
20,18,20,19
20,18,20,22
20,18,20,23
20,18,20,26
20,19,20,14
20,19,20,15
20,19,20,18
20,19,20,20
20,19,20,23
20,20,20,15
20,20,20,19
20,20,20,23
20,20,20,26
20,20,20,32
20,20,20,37
20,21,20,16
20,21,20,25
20,21,20,27
20,21,20,28
20,21,20,29
20,21,20,31
20,22,20,13
20,22,20,17
20,22,20,18
20,22,20,24
20,22,20,26
20,22,20,33
20,22,20,42
20,23,20,18
20,23,20,19
20,23,20,20
20,23,20,26
20,24,20,12
20,24,20,13
20,24,20,22
20,24,20,28
20,24,20,30
20,24,20,33
20,25,20,16
20,25,20,21
20,25,20,27
20,25,20,34
20,25,20,36
20,25,20,74
20,25,20,92
20,26,20,18
20,26,20,20
20,26,20,22
20,26,20,23
20,26,20,32
20,26,20,37
20,26,20,42
20,27,20,21
20,27,20,25
20,27,20,31
20,27,20,34
20,28,20,12
20,28,20,16
20,28,20,21
20,28,20,24
20,28,20,29
20,28,20,30
20,28,20,40
20,29,20,21
20,29,20,28
20,29,20,31
20,29,20,36
20,29,20,40
20,30,20,24
20,30,20,28
20,30,20,33
20,30,20,40
20,31,20,21
20,31,20,27
20,31,20,29
20,31,20,34
20,31,20,36
20,32,20,20
20,32,20,26
20,32,20,37
20,33,20,22
20,33,20,24
20,33,20,30
20,33,20,40
20,33,20,42
20,33,20,46
20,33,20,74
20,33,20,79
20,34,20,25
20,34,20,27
20,34,20,31
20,34,20,36
20,35,20,15
20,35,20,38
20,35,20,41
20,35,20,43
20,35,20,51
20,36,20,25
20,36,20,29
20,36,20,31
20,36,20,34
20,36,20,40
20,36,20,74
20,37,20,15
20,37,20,20
20,37,20,26
20,37,20,32
20,37,20,39
20,37,20,42
20,37,20,45
20,37,20,47
20,38,20,35
20,38,20,41
20,38,20,43
20,38,20,49
20,38,20,50
20,39,20,37
20,39,20,42
20,39,20,44
20,39,20,45
20,40,20,28
20,40,20,29
20,40,20,30
20,40,20,33
20,40,20,36
20,40,20,74
20,41,20,15
20,41,20,35
20,41,20,38
20,41,20,47
20,41,20,48
20,41,20,50
20,42,20,22
20,42,20,26
20,42,20,33
20,42,20,37
20,42,20,39
20,42,20,44
20,42,20,46
20,43,20,35
20,43,20,38
20,43,20,49
20,43,20,51
20,44,20,39
20,44,20,42
20,44,20,45
20,44,20,46
20,44,20,47
20,45,20,37
20,45,20,39
20,45,20,44
20,45,20,47
20,46,20,33
20,46,20,42
20,46,20,44
20,46,20,47
20,46,20,79
20,47,20,15
20,47,20,37
20,47,20,41
20,47,20,44
20,47,20,45
20,47,20,46
20,47,20,48
20,47,20,53
20,47,20,69
20,47,20,77
20,47,20,79
20,48,20,41
20,48,20,47
20,48,20,50
20,48,20,52
20,48,20,53
20,48,20,54
20,49,20,38
20,49,20,43
20,49,20,50
20,49,20,51
20,49,20,56
20,50,20,38
20,50,20,41
20,50,20,48
20,50,20,49
20,50,20,54
20,50,20,56
20,51,20,35
20,51,20,43
20,51,20,49
20,51,20,56
20,51,20,58
20,51,20,59
20,51,20,60
20,52,20,48
20,52,20,53
20,52,20,54
20,52,20,55
20,52,20,57
20,52,20,61
20,52,20,62
20,53,20,47
20,53,20,48
20,53,20,52
20,53,20,57
20,53,20,69
20,54,20,48
20,54,20,50
20,54,20,52
20,54,20,55
20,54,20,56
20,55,20,52
20,55,20,54
20,55,20,56
20,55,20,61
20,55,20,65
20,56,20,49
20,56,20,50
20,56,20,51
20,56,20,54
20,56,20,55
20,56,20,58
20,56,20,64
20,56,20,65
20,57,20,52
20,57,20,53
20,57,20,62
20,57,20,66
20,57,20,69
20,58,20,51
20,58,20,56
20,58,20,60
20,58,20,63
20,58,20,64
20,58,20,68
20,58,20,71
20,59,20,51
20,59,20,60
20,59,20,70
20,59,20,76
20,59,20,83
20,59,20,88
20,60,20,51
20,60,20,58
20,60,20,59
20,60,20,63
20,60,20,67
20,60,20,76
20,61,20,52
20,61,20,55
20,61,20,62
20,61,20,65
20,61,20,72
20,62,20,52
20,62,20,57
20,62,20,61
20,62,20,66
20,62,20,72
20,62,20,73
20,63,20,58
20,63,20,60
20,63,20,67
20,63,20,71
20,63,20,80
20,63,20,86
20,63,20,91
20,64,20,56
20,64,20,58
20,64,20,65
20,64,20,68
20,65,20,55
20,65,20,56
20,65,20,61
20,65,20,64
20,65,20,68
20,65,20,72
20,65,20,75
20,66,20,57
20,66,20,62
20,66,20,69
20,66,20,73
20,67,20,60
20,67,20,63
20,67,20,76
20,67,20,80
20,68,20,58
20,68,20,64
20,68,20,65
20,68,20,71
20,68,20,75
20,69,20,47
20,69,20,53
20,69,20,57
20,69,20,66
20,69,20,73
20,69,20,77
20,69,20,78
20,70,20,59
20,70,20,83
20,71,20,58
20,71,20,63
20,71,20,68
20,71,20,75
20,71,20,81
20,71,20,86
20,72,20,61
20,72,20,62
20,72,20,65
20,72,20,73
20,72,20,75
20,72,20,78
20,72,20,82
20,73,20,62
20,73,20,66
20,73,20,69
20,73,20,72
20,73,20,78
20,74,20,25
20,74,20,33
20,74,20,36
20,74,20,40
20,74,20,79
20,74,20,90
20,74,20,92
20,74,20,98
20,75,20,65
20,75,20,68
20,75,20,71
20,75,20,72
20,75,20,81
20,75,20,82
20,76,20,59
20,76,20,60
20,76,20,67
20,76,20,80
20,76,20,88
20,77,20,47
20,77,20,69
20,77,20,78
20,77,20,79
20,77,20,84
20,77,20,87
20,78,20,69
20,78,20,72
20,78,20,73
20,78,20,77
20,78,20,82
20,78,20,84
20,79,20,33
20,79,20,46
20,79,20,47
20,79,20,74
20,79,20,77
20,79,20,87
20,79,20,95
20,79,20,96
20,79,20,98
20,80,20,63
20,80,20,67
20,80,20,76
20,80,20,88
20,80,20,91
20,81,20,71
20,81,20,75
20,81,20,82
20,81,20,85
20,81,20,86
20,81,20,89
20,82,20,72
20,82,20,75
20,82,20,78
20,82,20,81
20,82,20,84
20,82,20,85
20,83,20,59
20,83,20,70
20,83,20,88
20,83,20,94
20,83,20,101
20,84,20,77
20,84,20,78
20,84,20,82
20,84,20,85
20,84,20,87
20,84,20,89
20,85,20,81
