ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_Expanded,Neighbors_FirstClosestDistance_Expanded,Neighbors_FirstClosestObjectNumber_Expanded,Neighbors_NumberOfNeighbors_Expanded,Neighbors_PercentTouching_Expanded,Neighbors_SecondClosestDistance_Expanded,Neighbors_SecondClosestObjectNumber_Expanded,Number_Object_Number,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50
1,19,131,216,390,381,378,363,383.6564885496183,371.7709923664122,1.287716414828136,141,0.9058908565066212,12.914889870235298,1,0.6064814814814815,0.7765684963590872,19.87080821885498,18.384776310850235,4.123105625617661,2.096364356479904,2.0,7.602631123499285,8.41551029289455,27.13052721431844,46.04163056034261,0.9290780141843972,383.6564885496183,371.7709923664122,0,63.84137098847138,17.308774787566932,22,7.0,100.0,60.62715231501849,18,19,0.0,0
1,20,175,315,463,382,442,367,451.81142857142856,374.4971428571429,1.381196398855321,186,0.928993044007582,14.927053303604616,1,0.5555555555555556,0.7240099965716382,24.69295372843193,22.825424421026653,4.47213595499958,2.248780271430358,2.0,8.403430671982933,9.138792592190203,60.07614688084423,55.11269837220809,0.9408602150537636,451.81142857142856,374.4971428571429,0,94.9842118125096,17.668784104402448,18,5.0,100.0,45.208617180917074,15,20,0.0,0
1,21,216,288,288,403,279,371,283.22222222222223,386.3611111111111,1.9303268791485453,239,0.9728426264913308,16.583719174624104,1,0.75,0.5180469747388554,35.04580362334832,31.25699921617557,4.0,2.109227523566489,2.0,7.358236637186914,8.111966104016819,-3.202654593704349,72.38477631085023,0.9037656903765692,283.22222222222223,386.3611111111111,0,39.474646503340274,21.848191874738824,24,3.0,100.0,22.61550772778204,25,21,0.0,0
1,22,111,196,402,393,388,379,394.3423423423424,385.3873873873874,1.1634244334126214,116,0.8713604865052531,11.888212206450683,1,0.5663265306122449,0.8595315443623135,17.01279315202865,15.620499351813308,4.242640687119285,2.075347611086651,2.0,7.071067811865476,8.347213923064281,47.08099381424304,40.2842712474619,0.956896551724138,394.3423423423424,385.3873873873874,0,99.82008046077198,17.308774787566932,19,6.0,100.0,55.22670469734647,18,22,0.0,0
1,23,176,322,142,411,128,388,134.4715909090909,399.08522727272725,1.5669905987221864,194,0.9456092223074224,14.96964127403822,1,0.546583850931677,0.6381659218730841,26.455556909478076,24.166091947189145,4.123105625617661,2.138869492784576,2.0,7.919700088042228,8.606119071269658,23.070864151402105,58.87005768508881,0.9072164948453608,134.4715909090909,399.08522727272725,0,10.825471642117057,23.22344957457053,26,6.0,100.0,50.75228518382824,27,23,0.0,0
1,24,111,160,280,410,264,400,271.5765765765766,404.84684684684686,1.2034027944054997,121,0.8711828401254696,11.888212206450683,1,0.69375,0.8309769635311643,17.011224850854983,15.811388300841896,4.123105625617661,2.0422836372309794,2.0,7.602631123499285,8.35180908012404,-69.18019192002889,40.97056274847714,0.9173553719008264,271.5765765765766,404.84684684684686,0,73.0163982437237,15.0331273554195,25,7.0,100.0,21.848191874738824,21,24,0.0,0
1,25,122,195,294,416,279,403,286.08196721311475,408.7950819672131,1.152894078036585,131,0.8514765010860699,12.463355264843006,1,0.6256410256410256,0.867382371937439,17.232757410510235,16.1245154965971,4.47213595499958,2.156328150337549,2.0,8.320502943378436,9.036733243218242,55.33139236482424,42.04163056034261,0.931297709923664,286.08196721311475,408.7950819672131,0,67.50895525293603,15.0331273554195,24,6.0,100.0,22.61550772778204,21,25,0.0,0
1,26,192,252,148,435,139,407,142.91666666666666,420.71875,1.6434786105528063,212,0.9574060573721876,15.635280380893438,1,0.7619047619047619,0.6084654790022709,29.434490624136565,27.073972741361768,4.0,2.192267456225864,2.0,7.575140831739675,8.499060276672092,-3.0993377404052818,62.97056274847714,0.9056603773584906,142.91666666666666,420.71875,0,160.3022268622411,23.22344957457053,23,8.0,100.0,28.28051287542475,27,26,0.0,0
1,27,163,242,168,453,157,431,161.47852760736197,442.0552147239264,1.4258026580057774,175,0.9244823948088884,14.406180819073164,1,0.6735537190082644,0.7013593321523658,23.520932889605444,21.840329667841555,4.123105625617661,2.1874737491831917,2.0,8.620436566990362,8.966761503813814,14.636673311703886,54.04163056034262,0.9314285714285714,161.47852760736197,442.0552147239264,0,114.25322723081445,11.700882793004848,28,5.0,100.0,17.778652670985103,30,27,0.0,0
1,28,121,198,179,453,168,435,173.0495867768595,443.793388429752,1.3098098965420597,133,0.907135055743546,12.412170838050638,1,0.6111111111111112,0.7634695711492426,19.182304846702905,18.384776310850235,4.123105625617661,2.0208643182914594,2.0,7.602631123499285,8.072673993614863,-24.601919338108715,44.62741699796952,0.9097744360902256,173.0495867768595,443.793388429752,0,162.67471374175423,11.700882793004848,27,6.0,100.0,12.340121097532665,29,28,0.0,0
1,29,124,195,192,456,177,443,184.1532258064516,449.1774193548387,1.1661287043747803,133,0.851419751639658,12.565098628628435,1,0.6358974358974359,0.8575382770773573,17.38935434633461,16.401219466856727,4.47213595499958,2.1667763017188086,2.0,8.320502943378436,9.120453712238952,53.346626202044426,42.62741699796952,0.9323308270676692,184.1532258064516,449.1774193548387,0,97.1774777757984,8.316282762535206,32,4.0,100.0,12.340121097532665,28,29,0.0,0
1,30,152,315,160,468,145,447,151.84868421052633,457.0,1.556568915248192,168,0.9441665368876336,13.911592676604096,1,0.4825396825396825,0.642438629092469,24.46151170594,22.47220505424423,4.123105625617661,2.0298435257228458,2.0,7.566118809941716,8.059299727406312,-29.680616251555136,54.52691193458118,0.9047619047619048,151.84868421052633,457.0,0,84.36359414207953,15.63200778617223,35,6.0,100.0,17.778652670985103,27,30,0.0,0
1,31,268,525,119,485,104,450,111.11567164179104,466.8432835820896,2.0223044203569027,308,0.9743589381939368,18.47236308621676,1,0.5104761904761905,0.4944853949453944,39.70347697172561,35.4400902933387,4.123105625617661,2.2403281268764474,2.0,8.488746876271655,8.933252281723734,14.477509865725851,82.5269119345812,0.8701298701298701,111.11567164179104,466.8432835820896,0,179.0927694715095,12.03940681327095,36,9.0,100.0,17.97352950895103,34,31,0.0,0
1,32,127,224,190,465,174,451,181.488188976378,457.0551181102362,1.2946902254668715,137,0.9066027824283922,12.716187407449045,1,0.5669642857142857,0.7723855331026347,19.638397604914985,18.601075237738275,4.242640687119285,2.0678381284604006,2.0,7.9499841000477,8.287110485385776,54.13894374232184,45.45584412271571,0.927007299270073,181.488188976378,457.0551181102362,0,124.80741002752758,8.316282762535206,29,5.0,100.0,9.56846964402044,33,32,0.0,0
1,33,142,272,181,468,164,452,172.29577464788733,459.7112676056338,1.3977144104772996,151,0.91420741904013,13.446189622059965,1,0.5220588235294118,0.7154537382629648,21.197495522912,19.849433241279208,4.242640687119285,2.1227308749564555,2.0,7.7781745930520225,8.590212679525134,47.068261654612144,49.941125496954285,0.9403973509933776,172.29577464788733,459.7112676056338,0,162.03297698281986,7.894898246057424,35,5.0,100.0,9.56846964402044,32,33,0.0,0
1,34,125,152,133,472,125,453,128.464,462.144,1.2736132481344449,132,0.9084701545942816,12.6156626101008,1,0.8223684210526315,0.7851677119916691,19.54706268843172,18.110770276274835,4.0,2.0879063839572227,2.0,7.0,8.169689605763528,6.29848848098065,44.72792206135786,0.946969696969697,128.464,462.144,0,87.18987348694974,17.97352950895103,31,4.0,100.0,18.192114067598627,40,34,0.0,0
1,35,177,361,176,474,157,455,165.75706214689265,464.135593220339,1.4789877352105951,188,0.9438022476910288,15.012108426804138,1,0.4903047091412742,0.6761381289329006,26.40763366777099,24.08318915758459,4.242640687119285,2.177552434274277,2.0,7.7781745930520225,8.728005266712922,46.21687517500848,57.35533905932738,0.9414893617021276,165.75706214689265,464.135593220339,0,118.75655406484576,7.894898246057424,33,5.0,100.0,15.63200778617223,30,35,0.0,0
1,36,150,294,107,481,93,460,99.44666666666669,469.8066666666667,1.5297587289985803,164,0.9430969623627486,13.81976597885342,1,0.5102040816326531,0.6536978551216543,24.150400117465637,22.360679774997894,4.123105625617661,2.019823824361244,2.0,7.450140076264559,8.030439087876443,-26.856052139247105,53.698484809834994,0.9146341463414634,99.44666666666669,469.8066666666667,0,158.2756137179891,12.03940681327095,31,2.0,100.0,17.94355593500803,41,36,0.0,0
1,37,142,270,188,482,173,464,179.80281690140845,472.73943661971833,1.3517282291332249,150,0.9251977023990628,13.446189622059965,1,0.5259259259259259,0.7397936792673442,21.88722036120014,20.248456731316587,4.242640687119285,2.091672307004055,2.0,7.7781745930520225,8.305881803955662,-37.98010352459983,49.112698372208094,0.9466666666666668,179.80281690140845,472.73943661971833,0,36.08447742700836,15.03625190184389,33,7.0,100.0,15.774610173882923,32,37,0.0,0
1,38,165,342,427,487,409,468,417.1636363636364,477.5272727272727,1.4467203109175135,175,0.9425115642945726,14.494292838262302,1,0.4824561403508772,0.6912186083610021,25.29938360391316,23.43074902771996,4.242640687119285,2.1414767305064,2.0,7.640184146544077,8.454384439998885,41.332751280504205,54.76955262170047,0.9428571428571428,417.1636363636364,477.5272727272727,0,82.93111046752996,46.4908623794054,44,5.0,100.0,94.26813026793666,47,38,0.0,0
1,39,173,216,171,497,163,470,165.94219653179192,483.4682080924856,1.6638023147889134,185,0.9624953700664984,14.841510746523856,1,0.8009259259259259,0.6010329419014362,28.668214942173314,26.0768096208106,4.0,2.1040477977238474,2.0,7.0,7.777632431078618,0.7356089279794394,60.14213562373095,0.9351351351351352,165.94219653179192,483.4682080924856,0,75.39275191384,10.08561043927878,43,6.0,100.0,17.527787491451747,37,39,0.0,0
1,40,130,190,138,490,128,471,132.35384615384615,479.9153846153846,1.3170362141911536,140,0.9126268551268888,12.865501965161371,1,0.6842105263157895,0.7592805643648466,20.16456337897701,18.68154169226941,4.123105625617661,2.066845485911713,2.0,7.58946638440411,8.243144848275882,16.563957026333583,46.38477631085024,0.9285714285714286,132.35384615384615,479.9153846153846,0,46.041358471457535,18.192114067598627,34,5.0,100.0,24.93872254204655,31,40,0.0,0
1,41,147,306,94,490,77,472,84.92517006802721,480.3469387755102,1.4277231548565157,155,0.9436860418135036,13.680870333281758,1,0.4803921568627451,0.7004159010788746,23.8816515513583,22.02271554554524,4.123105625617661,2.048719968069701,2.0,7.071067811865476,7.901061502155405,-45.09129459471493,51.35533905932738,0.9483870967741936,84.92517006802721,480.3469387755102,0,8.698275128411694,17.94355593500803,36,5.0,100.0,29.466779197396537,31,41,0.0,0
1,42,113,153,324,486,307,477,315.04424778761063,480.76106194690266,1.2161481016319735,120,0.9013519191626852,11.994835078277376,1,0.738562091503268,0.822268273623977,18.256119496256154,16.76305461424021,4.0,2.017148603802569,2.0,7.256297000112809,7.906495785836624,-76.84482493144526,41.55634918610404,0.9416666666666668,315.04424778761063,480.76106194690266,0,151.6830111519362,62.093248594685534,46,10.0,100.0,77.57522781476636,25,42,0.0,0
1,43,124,162,179,499,170,481,173.92741935483872,489.6290322580645,1.1528909810746004,131,0.8537407185509194,12.565098628628435,1,0.7654320987654321,0.8673847019497959,17.402109065805302,17.11724276862369,5.0,2.211179014383478,2.0,8.0,9.06124970761152,5.891521076161294,42.38477631085024,0.9465648854961832,173.92741935483872,489.6290322580645,0,71.53009738862086,10.08561043927878,39,4.0,100.0,17.8823582660979,37,43,0.0,0
1,44,206,286,464,516,438,505,450.50970873786406,509.92233009708735,1.5034194344949083,225,0.941324435368422,16.195287778099022,1,0.7202797202797203,0.6651503745765811,28.08757933632025,25.70992026436488,5.0,2.342775558749965,2.0,8.713146327183937,9.479643635661263,79.99307536030756,62.38477631085023,0.9155555555555556,450.50970873786406,509.92233009708735,0,69.5470468600429,46.4908623794054,38,4.0,58.164852255054434,99.84593310137402,47,44,0.0,0
1,46,156,266,318,550,299,536,308.12820512820514,542.4679487179487,1.3200488340291676,168,0.9048044715804052,14.093451279891855,1,0.5864661654135338,0.7575477317363428,21.71716759701944,20.12461179749811,4.47213595499958,2.2193133291896148,2.0,8.497058314499201,9.247762300448624,-63.62402399387075,50.8700576850888,0.9285714285714286,308.12820512820514,542.4679487179487,0,85.66865202361059,28.070664843041385,51,4.0,100.0,51.13765800070831,50,46,0.0,0
1,47,222,495,376,560,343,545,360.2972972972973,552.7117117117117,2.2104169383351016,254,0.97705482056112,16.812470934731934,1,0.4484848484848485,0.4524033374233938,37.10547609463816,34.17601498127012,4.123105625617661,2.02846939402936,2.0,7.818483633485315,7.903020225580993,-71.17442242346011,78.5269119345812,0.8740157480314961,360.2972972972973,552.7117117117117,0,31.813892624785147,43.607854889764255,51,5.0,77.40259740259741,53.16529749770634,46,47,0.0,0
1,48,125,242,149,569,127,558,136.688,563.048,1.7632107820938463,140,0.9602605925740044,12.6156626101008,1,0.5165289256198347,0.5671471670633053,24.088887168291134,22.47220505424423,3.605551275463989,1.7857331475111629,2.0,6.324555320336759,6.72332856502928,70.61418420682688,52.62741699796952,0.8928571428571429,136.688,563.048,0,125.66776972678032,29.458874071232685,49,6.0,75.71884984025559,82.32326024992511,43,48,0.0,0
1,49,61,88,114,572,103,564,107.57377049180327,567.5409836065573,1.0331762261917048,66,0.8154622623851602,8.812923024107548,1,0.6931818181818182,0.9678890925374924,11.626952312226727,10.770329614269007,3.605551275463989,1.7124461120165178,1.4142135623730951,6.260990336999411,6.729799105482591,-69.3869280296057,28.14213562373095,0.9242424242424242,107.57377049180327,567.5409836065573,0,95.78793841711162,29.458874071232685,48,4.0,73.20754716981132,90.08751608938128,41,49,0.0,0
1,50,51,77,269,571,258,564,263.078431372549,566.6666666666666,1.1640759056994372,55,0.9047485617207002,8.058239062071396,1,0.6623376623376623,0.8590505095964065,12.356976639131677,11.180339887498947,2.8284271247461903,1.5093986227592604,1.4142135623730951,4.743416490252569,5.2634054264229935,68.60290836220824,27.31370849898476,0.9272727272727272,263.078431372549,566.6666666666666,0,29.72761961565689,51.13765800070831,46,6.0,75.14792899408285,56.44640685966112,51,50,0.0,0
1,51,85,108,329,572,311,566,319.5058823529412,568.1294117647059,1.490410861189457,91,0.9413155757502316,10.403141895720198,1,0.7870370370370371,0.6709559263423017,18.156475505171283,17.11724276862369,3.0,1.6842055923011243,1.4142135623730951,5.0,6.128314455098152,-89.64683901187529,39.89949493661167,0.934065934065934,319.5058823529412,568.1294117647059,0,93.20654560629404,28.070664843041385,46,3.0,68.92655367231639,43.607854889764255,47,51,0.0,0
2,9,177,325,355,304,342,279,347.76271186440675,290.8587570621469,1.6658055176421596,194,0.9552297105955756,15.012108426804138,1,0.5446153846153846,0.6003101739123998,27.75147005613515,25.632011235952596,4.123105625617661,2.0928049320575663,2.0,7.58946638440411,8.210693461078446,18.04891137334992,60.8700576850888,0.9123711340206184,347.76271186440675,290.8587570621469,0,103.7830003926626,18.28693002076865,10,4.0,100.0,71.97085047667687,11,9,1.0,9
2,10,179,378,371,314,353,293,361.7374301675978,302.6536312849162,1.5050147754948606,192,0.9443420301965848,15.09668435477122,1,0.4735449735449735,0.6644453039812797,26.412434165406317,24.839484696748443,4.242640687119285,2.196060994395905,2.23606797749979,7.964861856318909,8.68877277937126,38.91243210922108,58.18376618407356,0.9322916666666666,361.7374301675978,302.6536312849162,0,148.43573710483102,18.28693002076865,9,6.0,100.0,72.81582621317565,19,10,1.0,10
2,11,172,400,300,344,280,324,289.5755813953488,333.2151162790698,1.6433299317698835,182,0.9607719918250448,14.798554040663838,1,0.43,0.6085205293638081,28.283615238589437,26.1725046566048,4.123105625617661,2.044142808128779,2.0,7.071067811865476,7.844162763308856,46.18035709044492,59.59797974644667,0.945054945054945,289.5755813953488,333.2151162790698,0,15.86386325134768,9.2549540911141,13,6.0,100.0,15.321002144570391,14,11,1.0,11
2,12,116,126,493,349,486,331,489.0344827586207,339.5,1.2382523032968633,118,0.9191896419620964,12.153015559492998,1,0.9206349206349206,0.8075898565562823,19.415599842430296,17.26267650163207,4.0,2.048372573996921,2.0,6.0,7.64615809739873,0.0,42.48528137423857,0.9830508474576272,489.0344827586207,339.5,0,81.2617796431034,17.721530886820137,15,5.0,80.21472392638037,50.23311302507538,18,12,1.0,12
2,13,188,483,300,354,277,333,288.031914893617,342.3404255319149,1.8349325981081737,211,0.9674627073643544,15.471555655790098,1,0.3892339544513457,0.5449791458449241,31.27923476607151,28.42534080710379,4.123105625617661,2.033418441053219,2.0,7.713911120745498,7.91407352877352,48.62949587514906,65.84062043356595,0.8909952606635071,288.031914893617,342.3404255319149,0,142.62425092887696,6.899114980322825,14,7.0,100.0,9.2549540911141,11,13,1.0,13
2,14,84,121,289,353,278,342,282.98809523809524,347.04761904761904,1.0298253297206736,88,0.8234546977180083,10.34176589165282,1,0.6942148760330579,0.9710384578239464,13.70111311847742,12.806248474865695,4.123105625617661,1.944391209644316,2.0,7.071067811865476,7.773765287962301,45.65074442168113,32.970562748477136,0.9545454545454546,282.98809523809524,347.04761904761904,0,112.52254350141462,6.899114980322825,13,3.0,100.0,13.707813061303318,16,14,1.0,14
2,15,120,192,500,365,488,349,493.4666666666666,356.65833333333336,1.23834545422397,126,0.9004361171369545,12.360774464742066,1,0.625,0.8075291079633888,18.783555907088456,18.027756377319943,4.123105625617661,2.051298454146244,2.0,7.690153544530925,8.170626573059952,30.941181259196355,43.21320343559643,0.9523809523809524,493.4666666666666,356.65833333333336,0,98.88900444689148,17.721530886820137,12,4.0,73.09941520467837,45.14188591905938,20,15,1.0,15
2,16,213,500,301,370,276,350,287.7887323943662,359.88732394366195,1.689886523934226,233,0.9585117222499294,16.46815177937675,1,0.426,0.5917557101241918,31.34538412121145,28.30194339616981,4.47213595499958,2.2134774048782537,2.23606797749979,8.320502943378436,8.935099381228893,55.77023153504907,67.25483399593904,0.9141630901287554,287.7887323943662,359.88732394366195,0,74.77927984334124,7.492658364742391,17,10.0,100.0,13.707813061303318,14,16,1.0,16
2,17,78,130,301,361,288,351,293.87179487179486,355.5128205128205,1.1654750353937873,87,0.8581190253862737,9.965574970333758,1,0.6,0.8580192364756427,13.969849113097316,13.0,3.605551275463989,1.7889970983468078,1.4142135623730951,6.260990336999411,7.1728303968472495,63.17449394728455,33.79898987322333,0.896551724137931,293.87179487179486,355.5128205128205,0,73.59630459219336,7.492658364742391,16,4.0,100.0,13.788203420425816,14,17,1.0,17
2,18,124,180,448,369,438,351,442.8709677419355,359.30645161290323,1.2642603617973098,135,0.8951228487630621,12.565098628628435,1,0.6888888888888889,0.7909763132796243,18.830630112189173,17.72004514666935,4.123105625617661,2.099636195366405,2.0,7.761140001162655,8.395063348217109,-13.712922988735109,44.38477631085024,0.9185185185185184,442.8709677419355,359.30645161290323,0,82.2526885927814,17.79707947689112,20,6.0,100.0,50.23311302507538,12,18,1.0,18
2,19,129,190,390,382,380,363,384.5658914728682,371.7984496124031,1.327245797246899,136,0.9250887746816548,12.815923738491737,1,0.6789473684210526,0.7534399446389631,20.82411363200388,19.313207915827967,4.0,2.0330898431784874,2.0,7.273238618387272,7.907976247346505,17.796259146991133,46.38477631085024,0.9485294117647058,384.5658914728682,371.7984496124031,0,67.18453220993067,17.464697469533792,22,7.0,100.0,59.6282813165134,18,19,1.0,19
2,20,173,330,464,382,442,367,452.02890173410407,374.5664739884393,1.4697875152356017,185,0.937653695738362,14.841510746523856,1,0.5242424242424243,0.6803704546637843,25.30045004363307,23.323807579381203,4.242640687119285,2.186003463320496,2.0,8.049844718999243,8.793700786833092,61.42253551826509,56.52691193458118,0.9351351351351352,452.02890173410407,374.5664739884393,0,97.59652731722376,17.79707947689112,18,5.0,100.0,45.14188591905938,15,20,1.0,20
2,21,115,162,290,386,281,368,284.8086956521739,376.8434782608696,1.3127899317412126,128,0.9074253840902744,12.100518486599809,1,0.7098765432098766,0.7617364940281457,18.72453025615247,17.46424919657298,4.0,2.0063766008466124,2.0,7.233555441435721,7.868295643102283,-11.381816626848458,43.55634918610404,0.8984375,284.8086956521739,376.8434782608696,0,177.33171581282244,16.810951776810168,23,3.0,100.0,17.216032882571252,16,21,1.0,21
2,22,116,176,403,392,387,381,394.5603448275862,386.1206896551725,1.198570874296098,124,0.8847225826494796,12.153015559492998,1,0.6590909090909091,0.8343269650927273,17.834083514278653,16.55294535724685,4.123105625617661,2.0579833060352843,2.0,7.602631123499285,8.31278660922381,65.54513069650045,41.79898987322333,0.935483870967742,394.5603448275862,386.1206896551725,0,95.87645054364005,17.464697469533792,19,6.0,100.0,55.25323201551133,18,22,1.0,22
2,23,110,136,287,403,279,386,282.6727272727273,393.5181818181818,1.2000019636396746,116,0.8910260645394772,11.834540545406394,1,0.8088235294117647,0.8333319696969019,17.5973606463505,16.278820596099706,4.0,2.025930526199464,2.0,7.0,7.988359657514924,-4.298974344424032,40.72792206135786,0.9482758620689656,282.6727272727273,393.5181818181818,0,57.263804800236606,15.478314149984842,26,4.0,100.0,15.98563225312289,25,23,1.0,21
2,24,185,350,142,412,128,387,134.23783783783784,399.17297297297296,1.6686881518409815,203,0.9547319846174824,15.347615963921076,1,0.5285714285714286,0.5992731469308684,28.356510904330754,26.0,4.123105625617661,2.12891528876474,2.0,7.6923076923076925,8.435136784653482,20.964312745759656,62.284271247461895,0.9113300492610836,134.23783783783784,399.17297297297296,0,10.06946398043979,23.60141661460633,27,6.0,100.0,50.85007310453165,28,24,1.0,23
2,25,115,192,280,411,264,399,271.4347826086956,404.8869565217392,1.2573909508041108,127,0.8763874544346744,12.100518486599809,1,0.5989583333333334,0.7952975956765814,17.493766631161158,16.64331697709324,4.123105625617661,2.0627589591546966,2.0,7.602631123499285,8.425115512473274,-63.28855537621418,42.62741699796952,0.905511811023622,271.4347826086956,404.8869565217392,0,59.67641660403039,15.083488206775408,26,8.0,100.0,15.98563225312289,23,25,1.0,24
